"date","grouping","Troops","troops.mean","troops.med","troops.sd","Police","police.mean","police.median","police.sd","Obvservers","obvservers.mean","obvservers.median","obvservers.sd","Total","total.mean","total.median","total.sd"
2003-01-31,"None",24965,262.789473684211,10,568.077270267347,3276,30.3333333333333,6,57.6722936768075,1370,5.9825327510917,5,4.93374085458434,29611,93.7056962025316,7,334.92394602095
2003-01-31,"P5",764,47.75,1.5,112.57560422519,1005,111.666666666667,66,163.17858315355,249,8.03225806451613,5,7.33704695804219,2018,51.7435897435897,10,109.764512995277
2003-02-28,"A3",3335,555.833333333333,4.5,1281.53960791958,136,22.6666666666667,4,30.9623427192883,114,10.3636363636364,6,8.35790317331718,3585,256.071428571429,14.5,842.529110593695
2003-02-28,"G4",2979,297.9,23,509.903792668556,895,223.75,196.5,257.266884771437,56,11.2,8,9.98498873309329,3930,302.307692307692,40,452.543623056641
2003-02-28,"None",24891,259.28125,10.5,563.69916768143,3210,29.7222222222222,6,57.4449485888887,1368,6.02643171806167,5,4.90883320206698,29469,94.150159744409,7,335.20676714344
2003-02-28,"P5",788,49.25,1.5,116.145598280779,983,109.222222222222,66,154.659123379271,246,7.93548387096774,6,7.1690793638187,2017,51.7179487179487,10,108.28275576324
2003-03-30,"A3",3335,555.833333333333,4.5,1282.01067338251,158,31.6,3,41.1497266090554,100,10,8.5,7.25718035235908,3593,299.416666666667,18.5,908.534129877087
2003-03-30,"G4",2816,312.888888888889,30,521.05888449494,872,174.4,5,239.129253752024,46,11.5,7.5,11.3871272350258,3734,287.230769230769,40,445.377209760849
2003-03-30,"None",23315,242.864583333333,7.5,524.187242957919,3230,29.9074074074074,8.5,56.3640597751541,1291,6.20673076923077,5,5.54999698695269,27836,93.7239057239057,7,320.04949659573
2003-03-30,"P5",761,50.7333333333333,2,115.973806566499,989,98.9,56,156.218116747066,192,7.11111111111111,4,7.7028133388609,1942,49.7948717948718,6,109.731053870524
2003-04-30,"A3",3369,561.5,4,1280.42614000184,156,31.2,4,39.9962498242023,108,10.8,7.5,8.13497251241685,3633,302.75,23,908.867639628365
2003-04-30,"G4",2808,312,30,521.087084852427,871,174.2,5,238.412877168999,46,11.5,9.5,9.1104335791443,3725,286.538461538462,33,445.816033692639
2003-04-30,"None",23013,239.71875,7.5,524.157403099188,3165,28.5135135135135,8,55.6702735863527,1306,6.2488038277512,5,5.75504051686472,27484,91.9197324414716,7,318.677689908732
2003-04-30,"P5",977,65.1333333333333,2,122.194146847586,970,97,54.5,149.614318981989,198,7.33333333333333,4,8.10507912930575,2145,55,6,110.502441030432
2003-05-31,"A3",2560,426.666666666667,4,967.107370805676,156,31.2,4,39.9962498242023,116,11.6,8.5,9.21592824046137,2832,236,24,686.0430678238
2003-05-31,"G4",2869,286.9,25,502.223600047274,840,168,5,229.438444904074,52,13,9.5,11.916375287813,3761,268.642857142857,35.5,434.965711671242
2003-05-31,"None",22033,231.926315789474,7,521.13830487765,2948,27.045871559633,8,54.6043658071914,1305,6.27403846153846,5,5.80079113698629,26286,88.804054054054,7,315.894740220161
2003-05-31,"P5",962,64.1333333333333,2,123.039405224892,910,91,41,145.325687872294,196,7.53846153846154,4.5,7.89040312902082,2068,53.025641025641,6,108.852988059339
2003-06-30,"A3",3796,632.666666666667,3.5,1026.97198923177,124,24.8,4,30.4581680342072,120,10.9090909090909,8,9.92425861668815,4040,310.769230769231,19,735.647464691949
2003-06-30,"G4",2796,349.5,44,541.828386115013,844,168.8,5,229.103033589693,61,12.2,11,10.8489630840924,3701,264.357142857143,35.5,432.503198235015
2003-06-30,"None",22397,235.757894736842,8,526.611219906765,2808,26,8,54.0415209011406,1324,5.88444444444444,4,5.61208658816094,26529,85.5774193548387,7,312.434835364602
2003-06-30,"P5",986,75.8461538461538,6,131.478037553708,927,84.2727272727273,38,139.148187849566,184,7.07692307692308,4.5,7.1044947852642,2097,55.1842105263158,6.5,110.529403025365
2003-07-31,"A3",3815,635.833333333333,3.5,1031.14914860396,123,24.6,4,30.1546016388876,117,10.6363636363636,8,8.98078757429133,4055,311.923076923077,19,739.057785464987
2003-07-31,"G4",2942,420.285714285714,158,553.600251169775,840,168,5,228.157840101979,61,10.1666666666667,9,10.3617887773621,3843,274.5,52,430.003711969667
2003-07-31,"None",22556,250.622222222222,12.5,515.719058999404,2802,25.4727272727273,8,53.214247435329,1340,5.8008658008658,4,5.74563722081517,26698,84.7555555555556,6,299.330017146456
2003-07-31,"P5",977,97.7,7.5,140.857729642359,906,82.3636363636364,37,136.653776184394,199,7.10714285714286,4,7.7952468219982,2082,57.8333333333333,7,110.70669098375
2003-08-31,"A3",3043,507.166666666667,4.5,783.40166368643,122,24.4,4,29.9132077851908,117,10.6363636363636,7,9.24416277737175,3282,252.461538461538,19,565.71247340332
2003-08-31,"G4",3133,447.571428571429,343,542.205021845322,698,139.6,5,185.345083560369,61,12.2,11,11.2782977438973,3892,299.384615384615,74,436.069478115116
2003-08-31,"None",23907,262.714285714286,20,525.67965077421,2797,25.4272727272727,7.5,53.1807475495121,1334,5.85087719298246,4,5.8085952658819,28038,89.2929936305732,7,308.367022539265
2003-08-31,"P5",976,97.6,7.5,140.776576334433,815,74.0909090909091,37,117.20618972175,199,7.10714285714286,3.5,7.96445476366962,1990,55.2777777777778,7,103.623387076501
2003-09-30,"A3",3036,506,5,781.103834326781,130,21.6666666666667,6.5,27.2004901916614,123,11.1818181818182,8,9.07544138671152,3289,253,19,563.638033966244
2003-09-30,"G4",3132,391.5,200,525.687576961287,682,136.4,5,181.34993796525,63,12.6,11,12.1161049846888,3877,276.928571428571,52,425.984193330026
2003-09-30,"None",25000,280.898876404494,36,556.880557720329,2808,26.2429906542056,8,52.0906034190094,1313,5.83555555555556,4,5.74336401064134,29121,94.85667752443,7,326.9209879049
2003-09-30,"P5",972,97.2,7.5,140.014919839915,809,73.5454545454545,32,112.743393275494,202,7.21428571428571,3.5,7.95523188132906,1983,55.0833333333333,7,101.79794412743
2003-10-31,"A3",4633,579.125,4.5,797.398706061511,126,21,5.5,27.6622486432322,118,9.83333333333333,6.5,9.27198452164891,4877,325.133333333333,19,633.489414351367
2003-10-31,"G4",3061,437.285714285714,338,536.749076784089,682,136.4,6,180.904118250525,70,11.6666666666667,9,12.675435561221,3813,272.357142857143,77.5,420.977179564743
2003-10-31,"None",27742,249.927927927928,12,493.38341556886,2841,26.0642201834862,8,53.9547607533485,1330,5.78260869565217,4,5.58973264735619,31913,96.4138972809668,7,310.339307445374
2003-10-31,"P5",971,69.3571428571429,5,122.750909219792,824,74.9090909090909,28,122.416873465593,199,7.37037037037037,4,7.85517050761495,1994,51.1282051282051,6,100.984933604547
2003-11-30,"A3",4637,579.625,4.5,798.114194747307,124,20.6666666666667,5.5,27.1047351336748,117,9.75,7,8.36795836944277,4878,325.2,19,634.505566788593
2003-11-30,"G4",3060,382.5,198,526.057031128755,698,87.25,5.5,152.959144872087,72,12,9.5,13.0537350976646,3830,225.294117647059,16,396.856360145879
2003-11-30,"None",28617,246.698275862069,24,490.322524198238,2824,22.7741935483871,6,50.9039967938496,1383,5.59919028340081,4,5.4262684771025,32824,94.8670520231214,6,307.987812126601
2003-11-30,"P5",968,69.1428571428571,4.5,122.120279386196,822,68.5,15.5,133.025288094885,209,7.46428571428571,4.5,7.64238736626747,1999,52.6052631578947,7,106.740539038611
2003-12-31,"A3",4641,580.125,4.5,798.866596676638,130,26,8,27.009257672139,124,9.53846153846154,7,7.74182778392141,4895,305.9375,15,620.769035820355
2003-12-31,"G4",3009,376.125,198,525.378893887885,645,92.1428571428571,7,148.476068297699,72,12,9,12.9305839001957,3726,232.875,23,403.180832050996
2003-12-31,"None",30655,266.565217391304,36,508.783242897446,3019,26.4824561403509,7.5,53.9800409617534,1441,5.74103585657371,4,5.65762046471033,35115,102.976539589443,7,322.170350501265
2003-12-31,"P5",1030,73.5714285714286,6,120.454724520629,833,59.5,10,122.834942410224,216,7.44827586206897,4,7.51943295210365,2079,51.975,6.5,103.608357127534
2004-01-31,"A3",4701,587.625,10,804.781946953867,143,23.8333333333333,13,25.404067915723,108,9,8,6.98049229834635,4952,291.294117647059,9,612.631798544799
2004-01-31,"G4",3015,376.875,200.5,525.252711286944,616,88,7,142.72817988517,68,11.3333333333333,9,11.3959056975155,3699,231.1875,23,403.029067396716
2004-01-31,"None",33340,282.542372881356,38.5,570.23677259685,3119,25.9916666666667,8,52.7423571002756,1436,5.76706827309237,4,5.52650868317048,37895,110.15988372093,7,360.632584024301
2004-01-31,"P5",1026,73.2857142857143,6,119.755153138797,801,53.4,10,111.103426718402,217,7.48275862068965,4,7.67472982146683,2044,49.8536585365854,6,98.9582136499062
2004-02-28,"A3",4707,588.375,11,804.764373235155,119,19.8333333333333,13,19.7323761029093,106,8.15384615384615,7,6.45298579271841,4932,290.117647058824,10,613.744845431811
2004-02-28,"G4",3014,430.571428571429,347,542.851071394619,614,87.7142857142857,7,142.334950364407,64,9.14285714285714,7,9.22728872111722,3692,230.75,22.5,402.784723311763
2004-02-28,"None",34003,290.623931623932,41,575.854458481807,3098,25.8166666666667,8,52.4822472318955,1440,5.73705179282869,4,5.44817232411997,38541,111.713043478261,7,363.405895304636
2004-02-28,"P5",1049,74.9285714285714,6,124.027580236577,817,54.4666666666667,10,99.2276363193431,214,7.64285714285714,4.5,7.74220891876465,2080,52,6.5,97.4084711737652
2004-03-31,"A3",4735,526.111111111111,4,780.754674088546,110,15.7142857142857,6,17.2018825104917,120,9.23076923076923,5,7.46272789885225,4965,292.058823529412,10,617.240478924973
2004-03-31,"G4",3012,334.666666666667,58,506.144742143984,640,91.4285714285714,7,147.849988324717,69,9.85714285714286,8,10.5740022607111,3721,218.882352941176,16,393.906378844158
2004-03-31,"None",36091,288.728,12,608.910004156025,3106,25.8833333333333,9,53.8572940579946,1457,5.75889328063241,4,5.48746496901664,40654,117.49710982659,7,392.349882663937
2004-03-31,"P5",1337,78.6470588235294,5,134.748813156402,800,47.0588235294118,10,90.2333575986698,220,7.58620689655172,5,7.57588863896182,2357,54.8139534883721,6,104.507975501976
2004-04-30,"A3",4730,525.555555555556,6,781.324214252814,112,14,5,16.6476081508082,120,9.23076923076923,7,6.90596174998875,4962,291.882352941176,10,617.603926715268
2004-04-30,"G4",3023,302.3,44,489.146206272839,638,91.1428571428571,6,148.043269093227,68,9.71428571428571,8,9.26848217912523,3729,219.352941176471,15,394.243728735232
2004-04-30,"None",37243,282.143939393939,35,575.410137598859,3131,24.0846153846154,8,49.1001246648009,1531,5.86590038314176,4,5.47030673918817,41905,116.402777777778,7,375.488445486958
2004-04-30,"P5",1710,95,4,161.676510717071,883,46.4736842105263,10,102.167274832911,230,7.41935483870968,5,7.33382207560008,2823,64.1590909090909,9.5,126.095929370482
2004-05-31,"A3",4557,506.333333333333,5,758.094321308371,128,16,5,19.1012340663409,129,9.92307692307692,8,7.56594936168553,4814,283.176470588235,12,599.717457984812
2004-05-31,"G4",3216,292.363636363636,58,464.648743187211,618,88.2857142857143,6,144.685537500832,71,10.1428571428571,8,10.6993546756891,3905,216.944444444444,23,382.134326894156
2004-05-31,"None",39344,250.59872611465,8,548.720094213105,3190,22.9496402877698,8,48.4041445915304,1392,5.75206611570248,3,5.71854519951798,43926,118.08064516129,7,379.542260770305
2004-05-31,"P5",1727,78.5,4,149.928792622174,881,44.05,10.5,94.9994321312668,217,8.03703703703704,6,7.91046765845728,2825,64.2045454545455,8,126.899626980128
2004-06-30,"A3",5646,564.6,10.5,738.594340622781,259,32.375,5,51.8788079497372,128,9.84615384615385,7,7.72276023459395,6033,335.166666666667,15,628.321971603731
2004-06-30,"G4",3922,356.545454545455,30,547.369959650027,616,88,6,144.122632966975,67,8.375,4,10.5686531105637,4605,255.833333333333,15.5,450.211747566696
2004-06-30,"None",37708,261.861111111111,6,561.94058879051,3477,24.6595744680851,9,52.4556724138492,1606,5.55709342560554,3,5.5387862058038,42791,106.9775,7,361.916005422809
2004-06-30,"P5",1712,95.1111111111111,5,161.59895489211,899,42.8095238095238,11,87.8530699791527,221,6.6969696969697,4,6.85786431991061,2832,59,6.5,120.983909603628
2004-07-31,"A3",5765,576.5,11,750.575371890718,268,33.5,6,53.2541078227774,135,10.3846153846154,8,7.11264673590244,6168,342.666666666667,15.5,638.767102913657
2004-07-31,"G4",3940,358.181818181818,30,547.624473189761,617,88.1428571428571,6,143.72592966178,67,8.375,4,9.81161847723693,4624,256.888888888889,16,450.733896830085
2004-07-31,"None",39750,281.914893617021,8,582.88890744245,3794,24.6363636363636,8,52.5462532860608,1618,5.57931034482759,4,5.28714438203664,45162,110.151219512195,6.5,369.38589963197
2004-07-31,"P5",1736,108.5,5.5,171.58282742357,837,41.85,13.5,73.1877722027389,229,7.38709677419355,5,7.27405168781397,2802,60.9130434782609,7.5,120.236216782162
2004-08-31,"A3",5727,572.7,11.5,748.169625745986,268,33.5,6,53.2541078227774,139,9.26666666666667,7,6.8813066311843,6134,322.842105263158,11,623.618674721972
2004-08-31,"G4",3937,357.909090909091,30,548.09587747865,617,88.1428571428571,6,143.72592966178,69,8.625,5,9.59073213353094,4623,256.833333333333,14.5,450.966706740348
2004-08-31,"None",41727,295.936170212766,7,620.779581456896,3794,24.6363636363636,8,52.5462532860608,1665,5.64406779661017,4,5.27141796316008,47186,113.427884615385,7,389.412086484347
2004-08-31,"P5",1739,108.6875,6,170.975912046113,837,41.85,13.5,73.1877722027389,226,7.29032258064516,5,7.15631911151302,2802,60.9130434782609,7,119.877683232527
2004-09-30,"A3",5782,578.2,10,754.236155178057,286,31.7777777777778,4,52.1003305598385,142,8.875,6.5,7.17286553617172,6210,310.5,10,615.363692205033
2004-09-30,"G4",4056,368.727272727273,30,548.707042219998,616,68.4444444444444,6,126.498133495233,74,8.22222222222222,4,10.6157639595295,4746,249.789473684211,16,444.713962870439
2004-09-30,"None",42629,289.993197278912,7,594.201415238313,4236,23.7977528089888,8,51.1266688344551,1710,5.625,4,5.42675501262004,48575,111.410550458716,6.5,373.279259768728
2004-09-30,"P5",1733,108.3125,6.5,170.043021517105,831,41.55,17.5,60.7968792481636,212,6.625,5,6.39430189889354,2776,60.3478260869565,8.5,116.567618410242
2004-10-31,"A3",5714,634.888888888889,15,765.223079311589,296,29.6,6,49.6010752571622,145,9.0625,6.5,7.29811619529314,6155,293.095238095238,10,598.453582557737
2004-10-31,"G4",4054,368.545454545455,30,548.278097982468,608,76,5.5,133.043494499248,74,8.22222222222222,4,10.6157639595295,4736,249.263157894737,14,444.619667944196
2004-10-31,"None",42688,290.394557823129,12,568.872118400496,4628,24.4867724867725,8,52.4992004463542,1672,5.5,3,5.34363691183678,48988,110.582392776524,7,357.184065197995
2004-10-31,"P5",1730,108.125,6.5,170.323173212964,954,47.7,17.5,63.2040138632117,227,7.32258064516129,5,7.04455864136377,2911,63.2826086956522,8.5,116.606396440424
2004-11-30,"A3",5802,580.2,10.5,769.231044615335,308,28,8,47.2355798101389,148,9.25,7,7.43415541044621,6258,284.454545454545,10,602.831629914999
2004-11-30,"G4",4440,403.636363636364,30,564.134961286264,623,77.875,5.5,137.224984709678,74,8.22222222222222,4,10.6157639595295,5137,270.368421052632,16,463.338274617095
2004-11-30,"None",43099,287.326666666667,19.5,546.732435163632,4888,25.8624338624339,9,55.0015678345406,1642,5.38360655737705,3,5.28718598445027,49629,111.777027027027,6.5,348.164756041095
2004-11-30,"P5",1734,108.375,5.5,171.000146198768,947,45.0952380952381,19,57.3130916649109,223,7.19354838709677,5,7.14338554113155,2904,63.1304347826087,12.5,115.861144612497
2004-12-31,"A3",4920,492,10.5,686.027534270876,276,25.0909090909091,4,45.2492089333163,140,8.75,5.5,7.59385716659634,5336,242.545454545455,10,536.868940934619
2004-12-31,"G4",4905,445.909090909091,30,619.131238841242,623,69.2222222222222,4,130.703651228435,77,8.55555555555556,5,10.4416367384514,5605,280.25,10.5,500.380263294564
2004-12-31,"None",44349,295.66,16.5,559.014291037262,4849,25.3874345549738,8,54.2405621110318,1609,5.29276315789474,3,5.20565321002664,50807,113.917040358744,7,356.705751428586
2004-12-31,"P5",1735,108.4375,6,170.917121728632,1020,48.5714285714286,19,72.6440440976213,220,7.09677419354839,5,7.12439395649285,2975,64.6739130434783,12.5,119.381564619561
2005-01-31,"A3",4898,489.8,10,684.698928159101,276,25.0909090909091,4,45.2492089333163,146,9.125,6,7.71902411793961,5320,241.818181818182,9.5,535.78181738853
2005-01-31,"G4",6146,558.727272727273,30,859.2678384426,623,69.2222222222222,4,130.703651228435,78,9.75,5.5,10.9902554240434,6847,360.368421052632,11,697.197342581657
2005-01-31,"None",43530,288.278145695364,14,555.884846096028,4846,25.3717277486911,8,54.2457666225933,1641,5.36274509803922,3,5.27621799911226,50017,111.396436525612,6,353.814517823941
2005-01-31,"P5",1623,101.4375,5,160.032483681699,1020,48.5714285714286,19,72.6440440976213,223,6.96875,5,7.08694563172999,2866,62.304347826087,12.5,113.284473696426
2005-02-28,"A3",5037,503.7,10,718.218018586433,284,25.8181818181818,4,46.6815127900075,149,9.3125,6,7.5957773356868,5470,248.636363636364,10.5,560.613655734206
2005-02-28,"G4",6939,630.818181818182,30,1054.90689808929,582,64.6666666666667,4,120.683470284874,77,8.55555555555556,5,10.7251003621308,7598,379.9,10,828.765975475142
2005-02-28,"None",44612,303.482993197279,19,613.829249312484,4809,25.716577540107,9,54.1540007661159,1644,5.32038834951456,3,5.23886622555057,51065,113.226164079823,6,381.835906964305
2005-02-28,"P5",1619,101.1875,5.5,159.625068519954,952,47.6,18.5,70.3931814879822,226,7.29032258064516,6,7.0672651400057,2797,62.1555555555556,16,113.007432489991
2005-03-31,"A3",5053,459.363636363636,5,698.782122371097,283,23.5833333333333,4,45.0524105567027,143,8.9375,6,7.44283772047553,5479,228.291666666667,9,540.536004445078
2005-03-31,"G4",7045,541.923076923077,8,1013.74474610545,581,64.5555555555556,4,120.481441632219,79,8.77777777777778,6,10.6627597011489,7705,366.904761904762,10,829.475792579983
2005-03-31,"None",44869,271.933333333333,6,585.971198548577,4682,23.8877551020408,8,47.4175954906412,1659,5.31730769230769,3,5.19200056804602,51210,109.892703862661,6,375.731718047135
2005-03-31,"P5",1604,89.1111111111111,5,151.698962301654,920,46,18,67.7238976712761,225,7.5,6,6.87198209623937,2749,61.0888888888889,16,111.399327201784
2005-04-30,"A3",5062,506.2,9.5,719.891936334892,253,21.0833333333333,3.5,46.156765156334,136,8.5,6,7.20185161376341,5451,237,8,552.039771294523
2005-04-30,"G4",7114,592.833333333333,19.5,1061.32891254599,584,58.4,4.5,114.251379763125,81,9,7,10.6183802907977,7779,370.428571428571,11,841.628990198684
2005-04-30,"None",44566,256.126436781609,5.5,570.020673078059,4398,22.2121212121212,7,44.9982002408901,1582,5.25581395348837,3,5.15017874304099,50546,109.406926406926,6,374.516467720718
2005-04-30,"P5",1617,89.8333333333333,5.5,152.186128300377,896,42.6666666666667,17,68.6886696139424,209,7.74074074074074,6,6.98125287737751,2722,64.8095238095238,19,115.293948415479
2005-05-31,"A3",4867,442.454545454545,7,675.303245014618,266,22.1666666666667,4,45.3107118246956,144,8,5,7.07106781186548,5277,229.434782608696,9,534.391652943024
2005-05-31,"G4",7002,583.5,19.5,1066.10749074293,434,43.4,4.5,82.3410252817175,87,7.90909090909091,5,9.91417717669546,7523,327.086956521739,11,811.674526857537
2005-05-31,"None",44445,272.668711656442,6,586.472958921262,4303,23.5136612021858,8,47.0360929831056,1570,5.06451612903226,3,5.01670661234707,50318,111.077262693157,6,379.140581183886
2005-05-31,"P5",1680,98.8235294117647,6,159.005988603463,875,41.6666666666667,17,67.439849742814,215,7.41379310344828,6,6.89988220075071,2770,65.9523809523809,19,117.422720280597
2005-06-30,"A3",4925,492.5,18,700.407698732991,262,23.8181818181818,4,47.1419519787168,146,8.11111111111111,6,7.05348381914413,5333,231.869565217391,10,538.591201388807
2005-06-30,"G4",7166,597.166666666667,19,1060.39202299161,434,43.4,4.5,82.3410252817175,93,7.75,5.5,9.46884844683296,7693,334.478260869565,9,810.272169176686
2005-06-30,"None",45140,282.125,9.5,591.191524160313,4302,23.5081967213115,8,47.0386641121492,1618,5.18589743589744,3,4.99685365594192,51060,111.728665207877,6,378.579351442712
2005-06-30,"P5",1607,89.2777777777778,5.5,152.037845735684,875,41.6666666666667,17,67.439849742814,216,7.44827586206897,6,6.83784744166379,2698,62.7441860465116,18,113.839714599761
2005-07-31,"A3",4997,499.7,56.5,695.356990649008,389,32.4166666666667,7,54.998278209964,144,8,6.5,6.42604992565875,5530,240.434782608696,11,536.821099883967
2005-07-31,"G4",7190,599.166666666667,22.5,1061.39837721353,463,42.0909090909091,3,87.1027606284147,94,7.83333333333333,6,9.45643920427993,7747,322.791666666667,8,796.318921208935
2005-07-31,"None",45518,288.088607594937,10,599.341649212577,4274,21.2636815920398,6,43.2151029661866,1555,5.03236245954693,3,4.85158843161237,51347,110.423655913978,6,378.642782536229
2005-07-31,"P5",1619,85.2105263157895,6,149.037869515461,865,37.6086956521739,11,62.3973623644423,211,7.53571428571429,6,7.04210691776757,2695,61.25,14.5,112.240216852382
2005-08-31,"A3",5143,571.444444444444,98,731.297325154262,408,34,12,54.3440220012535,146,8.11111111111111,5.5,7.40340850665015,5697,247.695652173913,14,548.958388453045
2005-08-31,"G4",7324,610.333333333333,22.5,1056.37358520324,461,46.1,3.5,90.7382682958703,90,8.18181818181818,7,9.70379494649574,7875,342.391304347826,8,810.043194085713
2005-08-31,"None",45767,286.04375,9,596.7080693995,4224,22.3492063492063,7,44.3282576643641,1556,5.13531353135314,3,4.9532423474292,51547,113.790286975717,6,383.669240953873
2005-08-31,"P5",1438,79.8888888888889,6.5,148.281881360702,857,40.8095238095238,16,64.4838111835979,211,7.53571428571429,6,7.05786738778025,2506,59.6666666666667,17,110.89847404142
2005-09-30,"A3",5570,557,270,684.120359780841,376,28.9230769230769,10,51.6679487020428,147,8.16666666666667,5.5,7.23756540151289,6093,264.913043478261,14,544.043523747159
2005-09-30,"G4",7624,635.333333333333,24.5,1054.8225471901,362,32.9090909090909,4,73.6402804794422,90,7.5,6,8.87796045374059,8076,336.5,7.5,799.922387539539
2005-09-30,"None",45717,282.203703703704,9,588.054198910069,4559,22.681592039801,8,45.7719139806578,1536,4.95483870967742,3,4.83359593369953,51812,111.423655913978,6,378.224902134119
2005-09-30,"P5",1303,76.6470588235294,6,150.756816254055,870,37.8260869565217,12,56.6309040060067,214,8.23076923076923,7,7.10102917784566,2387,54.25,13.5,106.040169001471
2005-10-31,"A3",5485,783.571428571429,752,688.502446653328,269,20.6923076923077,10,43.2731337271072,184,10.2222222222222,7,8.07724148861228,5938,258.173913043478,14,541.001987239999
2005-10-31,"G4",7958,663.166666666667,25.5,1054.45141560851,385,29.6153846153846,5,66.7189858805054,112,9.33333333333333,7,12.9638191155464,8455,352.291666666667,10,808.193179617169
2005-10-31,"None",46195,307.966666666667,37.5,619.464592556965,4720,23.4825870646766,8,46.1043484421332,1861,5.52225519287834,3,6.05187964849937,52776,109.49377593361,6,381.619997126071
2005-10-31,"P5",1468,97.8666666666667,5,162.036092393316,923,38.4583333333333,13,64.1255420634207,232,7.73333333333333,6,6.48038596835486,2623,55.8085106382979,11,108.906349536988
2005-11-30,"A3",4874,812.333333333333,766,683.424514241819,420,32.3076923076923,12,52.5870462747,181,10.0555555555556,7.5,7.72674668790721,5475,238.04347826087,21,514.68149712056
2005-11-30,"G4",8010,667.5,23.5,1058.45595090207,652,46.5714285714286,5.5,88.769116498679,128,10.6666666666667,7,13.3711584684304,8790,366.25,11.5,855.232094102302
2005-11-30,"None",46276,308.506666666667,39,619.181520225543,4986,25.0552763819095,8,49.2400013928788,1811,5.60681114551084,4,6.24625726829585,53073,114.876623376623,7,391.143442982418
2005-11-30,"P5",1472,98.1333333333333,5,162.693342855582,905,37.7083333333333,13,59.8472542442818,240,8.27586206896552,7,6.72891708398556,2617,55.6808510638298,11,108.052142481823
2005-12-31,"A3",4561,760.166666666667,763.5,735.817210091383,424,35.3333333333333,15,54.304416919526,179,11.1875,7.5,7.90964600977819,5164,245.904761904762,22,535.924239493037
2005-12-31,"G4",8090,735.454545454545,30,1090.49872660507,647,49.7692307692308,6,90.5254603653523,140,11.6666666666667,7,14.0216283150731,8877,403.5,17,890.087890256323
2005-12-31,"None",45959,323.654929577465,39,632.558970937189,5278,27.0666666666667,9,52.0745962431123,1873,5.92721518987342,4,6.35742933706451,53110,118.285077951002,7,396.949690693939
2005-12-31,"P5",1460,104.285714285714,5,165.989540250365,892,38.7826086956522,18,59.4474225465733,227,8.40740740740741,6,6.63475267210037,2579,57.3111111111111,12,109.322671320483
2006-01-31,"A3",4563,760.5,763.5,735.311838609987,436,36.3333333333333,15,54.2072342259245,194,11.4117647058824,8,8.551745607838,5193,236.045454545455,20,525.240940383121
2006-01-31,"G4",8127,677.25,32,1059.45432996082,640,45.7142857142857,5,84.7488856939938,149,12.4166666666667,7,14.0871207028608,8916,371.5,17,858.179569736453
2006-01-31,"None",47589,339.921428571429,65.5,645.047397375769,5414,26.0288461538462,8.5,51.543885289523,2102,6.18235294117647,4,6.44758629865509,55105,114.089026915114,7,390.286672945044
2006-01-31,"P5",1469,104.928571428571,4,166.923042740666,881,38.304347826087,17,56.8510292403902,247,7.48484848484848,6,6.7966959441758,2597,50.921568627451,7,103.928214289914
2006-02-28,"A3",4784,797.333333333333,875.5,733.742370772376,440,33.8461538461538,13,52.6685329107842,187,11,8,8.58778201865883,5411,245.954545454545,21.5,535.36489356706
2006-02-28,"G4",9787,815.583333333333,75,1192.08125549267,636,45.4285714285714,5,84.740067977782,163,13.5833333333333,7.5,14.2411588735119,10586,441.083333333333,19.5,967.429445429515
2006-02-28,"None",46758,331.617021276596,63,641.705903483324,5583,26.3349056603774,8.5,51.3736992523662,2110,6.20588235294118,4,6.44870576191979,54451,112.734989648033,7,388.719661538956
2006-02-28,"P5",1479,105.642857142857,4,167.53029904737,863,37.5217391304348,17,56.3929956685607,244,7.39393939393939,6,6.42718539651784,2586,50.7058823529412,7,104.22481357482
2006-03-31,"A3",4791,798.5,872,737.788790915124,447,40.6363636363636,17,55.8019224171941,203,11.9411764705882,8,9.55556505547483,5441,247.318181818182,21,538.264883134303
2006-03-31,"G4",9843,820.25,105.5,1189.11213057933,637,45.5,5,84.4636927005645,162,13.5,8,14.2987602768403,10642,443.416666666667,17,966.69031580267
2006-03-31,"None",45417,322.106382978723,40,641.454671621215,5557,26.4619047619048,8,51.5178324326197,2125,6.26843657817109,4,6.48589098490001,53099,109.032854209446,7,385.460921981944
2006-03-31,"P5",1540,102.666666666667,4,159.805983558039,860,34.4,12,54.0855803333939,241,7.3030303030303,6,6.4492482531147,2641,49.8301886792453,7,101.356517730742
2006-04-30,"A3",4751,791.833333333333,854.5,735.113437958161,446,40.5454545454545,16,56.1629123823963,190,11.1764705882353,8,9.03628307240903,5387,244.863636363636,21,535.174052279972
2006-04-30,"G4",9828,819,105.5,1188.58663202065,634,45.2857142857143,4.5,84.5535138435814,163,13.5833333333333,8.5,14.2666702067399,10625,442.708333333333,16,966.020860300766
2006-04-30,"None",46377,326.598591549296,28,639.6185039821,5590,26.7464114832536,8,51.6767672006545,2111,6.26409495548961,4,6.92895399173122,54078,112.897703549061,7,389.910020699106
2006-04-30,"P5",1700,113.333333333333,5,161.680313611533,812,33.8333333333333,14,50.5669308219673,234,7.8,6,7.03390802249827,2746,56.0408163265306,8,106.498818300109
2006-05-31,"A3",4812,802,852.5,740.767169898883,440,40,16,56.471231613982,186,10.9411764705882,8,9.18878792493394,5438,247.181818181818,20.5,540.142453552644
2006-05-31,"G4",9863,758.692307692308,30,1160.05800031833,635,45.3571428571429,4.5,84.7154578055787,164,13.6666666666667,6.5,15.4938893135522,10662,444.25,17.5,966.195373617572
