"","Date","Mission","Male","Male.mean","Male.med","Male.sd","Female","Female.mean","Female.med","Female.sd","Total","Total.mean","Total.med","Total.sd","female.perc"
"175",2010-08-31,"MINUSTAH",11424,200.421052631579,35,403.686270838083,424,7.43859649122807,2,17.7361792711352,11848,207.859649122807,42,408.654212830555,0.0357866306549629
"176",2010-08-31,"MONUSCO",19072,328.827586206897,17.5,862.758491911845,466,8.03448275862069,1,30.363855195929,19538,336.862068965517,19,869.658461863266,0.0238509571092231
"177",2010-08-31,"UNAMA",17,1.21428571428571,1,0.578934223521839,1,0.0714285714285714,0,0.267261241912424,18,1.28571428571429,1,0.726273039202563,0.0555555555555556
"178",2010-08-31,"UNAMI",234,29.25,2,77.4850215940382,0,0,0,0,234,29.25,2,77.4850215940382,0
"179",2010-08-31,"UNAMID",21059,457.804347826087,52,858.16239384099,948,20.6086956521739,2.5,42.712724235223,22007,478.413043478261,55,885.051400292333,0.0430772027082292
"180",2010-08-31,"UNDOF",1007,167.833333333333,140.5,154.308025282766,28,4.66666666666667,1.5,7.36659125149934,1035,172.5,142,159.704414466226,0.0270531400966184
"181",2010-08-31,"UNFICYP",850,42.5,6,81.5968910656463,76,3.8,0,8.29457654133109,926,46.3,7.5,88.1948202321966,0.08207343412527
"182",2010-08-31,"UNIFIL",10957,353.451612903226,117,483.57211380239,492,15.8709677419355,1,29.7777791151768,11449,369.322580645161,146,505.439372368027,0.042973185431042
"183",2010-08-31,"UNMIK",15,1.15384615384615,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"184",2010-08-31,"UNMIL",9025,150.416666666667,6,475.74271253596,359,5.98333333333333,0,20.0190516603193,9384,156.4,7,483.598173301284,0.0382566069906223
"185",2010-08-31,"UNMIN",62,3.44444444444444,3,2.25498721066472,3,0.166666666666667,0,0.707106781186548,65,3.61111111111111,3,2.09028252773438,0.0461538461538462
"186",2010-08-31,"UNMIS",10317,149.521739130435,10,453.674170740335,294,4.26086956521739,0,10.3065544164196,10611,153.782608695652,12,457.536140313631,0.0277070964093865
"187",2010-08-31,"UNMIT",1440,38.9189189189189,14,60.3896506854437,73,1.97297297297297,1,3.25308816089921,1513,40.8918918918919,17,61.4938044683201,0.0482485128883014
"188",2010-08-31,"UNMOGIP",39,5.57142857142857,6,2.76026223736942,1,0.142857142857143,0,0.377964473009227,40,5.71428571428571,6,2.9277002188456,0.025
"189",2010-08-31,"UNOCI",8428,162.076923076923,5.5,426.657912570451,114,2.19230769230769,0,8.71113432549415,8542,164.269230769231,6,428.571137865304,0.0133458206509014
"190",2010-08-31,"UNTSO",147,6.39130434782609,5,4.34573072038192,4,0.173913043478261,0,0.491026190103531,151,6.56521739130435,5,4.32567479713777,0.0264900662251656
"191",2010-09-30,"BINUB",13,1.18181818181818,1,0.404519917477945,0,0,0,0,13,1.18181818181818,1,0.404519917477945,0
"192",2010-09-30,"MINURCAT",2253,64.3714285714286,8,143.546689619929,28,0.8,0,2.1935735013631,2281,65.1714285714286,8,144.565370052746,0.0122753178430513
"193",2010-09-30,"MINURSO",208,6.93333333333333,5,6.23080961880133,17,0.566666666666667,0,1.73569688545003,225,7.5,5,7.16673349340669,0.0755555555555556
"194",2010-09-30,"MINUSTAH",11333,198.824561403509,35,393.460795052198,417,7.31578947368421,2,17.4162874249701,11750,206.140350877193,42,398.183125431561,0.0354893617021277
"195",2010-09-30,"MONUSCO",19013,327.810344827586,18,861.291084257193,424,7.31034482758621,1,25.0362592467803,19437,335.120689655172,19,867.508573749759,0.0218140659566806
"196",2010-09-30,"UNAMA",17,1.21428571428571,1,0.578934223521839,1,0.0714285714285714,0,0.267261241912424,18,1.28571428571429,1,0.726273039202563,0.0555555555555556
"197",2010-09-30,"UNAMI",234,29.25,2,77.4850215940382,0,0,0,0,234,29.25,2,77.4850215940382,0
"198",2010-09-30,"UNAMID",20934,465.2,44,863.390531040797,1033,22.9555555555556,3,43.6139862656442,21967,488.155555555556,51,889.844494983548,0.0470250830791642
"199",2010-09-30,"UNDOF",1015,169.166666666667,140.5,154.96504982307,29,4.83333333333333,1.5,7.7567175188134,1044,174,142,160.580198032011,0.0277777777777778
"200",2010-09-30,"UNFICYP",851,42.55,5.5,81.9386644804643,77,3.85,0,6.9302920117713,928,46.4,6.5,88.5951168905042,0.0829741379310345
"201",2010-09-30,"UNIFIL",11229,362.225806451613,117,490.521471475505,480,15.4838709677419,1,28.2570002745537,11709,377.709677419355,142,511.344906010831,0.0409941070971048
"202",2010-09-30,"UNMIK",16,1.23076923076923,1,0.599144689515278,1,0.0769230769230769,0,0.277350098112615,17,1.30769230769231,1,0.630425171956115,0.0588235294117647
"203",2010-09-30,"UNMIL",9025,150.416666666667,5.5,477.065226385228,336,5.6,0,18.689433251285,9361,156.016666666667,6,484.016650913563,0.0358936011109924
"204",2010-09-30,"UNMIN",61,3.58823529411765,4,2.03281896419147,5,0.294117647058824,0,0.985184366143778,66,3.88235294117647,4,1.83311050339227,0.0757575757575758
"205",2010-09-30,"UNMIS",10258,148.666666666667,9,453.507560954762,289,4.18840579710145,0,10.2702817452602,10547,152.855072463768,11,457.372813415744,0.0274011567270314
"206",2010-09-30,"UNMIT",1444,38,16,58.9388138986847,76,2,0.5,3.28797974610715,1520,40,19.5,60.018015313422,0.05
"207",2010-09-30,"UNMOGIP",39,5.57142857142857,6,2.76026223736942,1,0.142857142857143,0,0.377964473009227,40,5.71428571428571,6,2.9277002188456,0.025
"208",2010-09-30,"UNOCI",8515,163.75,5.5,432.480119683632,121,2.32692307692308,0,8.91951188730035,8636,166.076923076923,6,434.408944684291,0.0140111162575266
"209",2010-09-30,"UNTSO",147,6.39130434782609,5,4.10918185215392,5,0.217391304347826,0,0.518434859512082,152,6.60869565217391,5,4.23984487746666,0.0328947368421053
"210",2010-10-31,"BINUB",13,1.18181818181818,1,0.404519917477945,0,0,0,0,13,1.18181818181818,1,0.404519917477945,0
"211",2010-10-31,"MINURCAT",1439,41.1142857142857,6,82.1590177745612,17,0.485714285714286,0,1.29186205262993,1456,41.6,6,82.3568990645557,0.0116758241758242
"212",2010-10-31,"MINURSO",214,7.13333333333333,5,6.19640236741051,16,0.533333333333333,0,1.73668994182122,230,7.66666666666667,5,7.03848207251091,0.0695652173913043
"213",2010-10-31,"MINUSTAH",11372,196.068965517241,35,390.816188771561,425,7.32758620689655,2,17.291502761634,11797,203.396551724138,40.5,395.517291287245,0.0360261083326269
"214",2010-10-31,"MONUSCO",18606,315.35593220339,17,836.025320576618,402,6.8135593220339,0,24.174990337174,19008,322.169491525424,18,841.732371107602,0.0211489898989899
"215",2010-10-31,"UNAMA",17,1.21428571428571,1,0.578934223521839,1,0.0714285714285714,0,0.267261241912424,18,1.28571428571429,1,0.726273039202563,0.0555555555555556
"216",2010-10-31,"UNAMI",233,29.125,2,77.5323665132366,0,0,0,0,233,29.125,2,77.5323665132366,0
"217",2010-10-31,"UNAMID",20933,445.382978723404,43,858.040172192003,1128,24,3,46.4439821533519,22061,469.382978723404,50,890.857490022992,0.0511309550790989
"218",2010-10-31,"UNDOF",1014,169,140.5,154.703587547283,29,4.83333333333333,1.5,7.7567175188134,1043,173.833333333333,142,160.326437828159,0.0278044103547459
"219",2010-10-31,"UNFICYP",848,40.3809523809524,6,79.8802079306734,79,3.76190476190476,0,7.11269823558375,927,44.1428571428571,7,86.6563821736667,0.0852211434735707
"220",2010-10-31,"UNIFIL",11422,368.451612903226,117,505.985957559409,459,14.8064516129032,1,27.2401901056004,11881,383.258064516129,145,525.522658423145,0.0386331116909351
"221",2010-10-31,"UNMIK",15,1.15384615384615,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"222",2010-10-31,"UNMIL",8999,149.983333333333,6,475.089054690808,370,6.16666666666667,0,21.4990474102464,9369,156.15,6.5,483.825323045765,0.0394919415092326
"223",2010-10-31,"UNMIN",67,3.72222222222222,4,2.19103938685986,5,0.277777777777778,0,0.9582800496696,72,4,4,2,0.0694444444444444
"224",2010-10-31,"UNMIS",10304,145.12676056338,10,448.872076259005,288,4.05633802816901,0,10.1092423397654,10592,149.183098591549,11,452.648564715313,0.027190332326284
"225",2010-10-31,"UNMIT",1440,38.9189189189189,18,60.62699177868,78,2.10810810810811,1,3.39757907097738,1518,41.027027027027,18,61.4914115441636,0.0513833992094862
"226",2010-10-31,"UNMOGIP",41,5.125,5,2.5319388392523,1,0.125,0,0.353553390593274,42,5.25,5,2.71240536372107,0.0238095238095238
"227",2010-10-31,"UNOCI",8961,172.326923076923,6,444.906939868652,119,2.28846153846154,0,8.76789271631252,9080,174.615384615385,6.5,446.588513232069,0.0131057268722467
"228",2010-10-31,"UNTSO",147,6.39130434782609,5,4.10918185215392,5,0.217391304347826,0,0.518434859512082,152,6.60869565217391,5,4.23984487746666,0.0328947368421053
"229",2010-11-30,"BINUB",12,1.2,1,0.421637021355784,0,0,0,0,12,1.2,1,0.421637021355784,0
"230",2010-11-30,"MINURCAT",1413,41.5588235294118,6,83.3216444565133,16,0.470588235294118,0,1.18667587971348,1429,42.0294117647059,6,83.5298840713719,0.0111966410076977
"231",2010-11-30,"MINURSO",231,7.7,5,6.90402181640378,9,0.3,0,0.749712588607955,240,8,6.5,7.00738526669271,0.0375
"232",2010-11-30,"MINUSTAH",11405,196.637931034483,36,390.306343843867,418,7.20689655172414,2,17.2258054283618,11823,203.844827586207,39.5,394.982335901912,0.035354816882348
"233",2010-11-30,"MONUSCO",18632,315.796610169492,16,836.281625960624,405,6.86440677966102,1,24.3929452966523,19037,322.661016949153,18,841.998517694033,0.0212743604559542
"234",2010-11-30,"UNAMA",17,1.21428571428571,1,0.578934223521839,1,0.0714285714285714,0,0.267261241912424,18,1.28571428571429,1,0.726273039202563,0.0555555555555556
"235",2010-11-30,"UNAMI",233,29.125,2,77.5323665132366,0,0,0,0,233,29.125,2,77.5323665132366,0
"236",2010-11-30,"UNAMID",20460,401.176470588235,25,822.16992661815,1094,21.4509803921569,2,44.4298610060802,21554,422.627450980392,36,853.612065537603,0.0507562401410411
"237",2010-11-30,"UNDOF",1053,175.5,141.5,164.183738537043,27,4.5,2.5,6.8629439747094,1080,180,144,168.44464966273,0.025
"238",2010-11-30,"UNFICYP",848,40.3809523809524,5,79.8889705719608,78,3.71428571428571,0,7.3221776620269,926,44.0952380952381,7,86.529130795302,0.0842332613390929
"239",2010-11-30,"UNIFIL",11513,359.78125,128.5,480.770197561063,476,14.875,2.5,27.049238257714,11989,374.65625,152,500.507136965324,0.0397030611393778
"240",2010-11-30,"UNMIK",15,1.15384615384615,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"241",2010-11-30,"UNMIL",9020,152.881355932203,6,479.866040385618,367,6.22033898305085,0,21.5142837849569,9387,159.101694915254,7,488.547343377503,0.0390966229892404
"242",2010-11-30,"UNMIN",67,3.72222222222222,4,2.19103938685986,5,0.277777777777778,0,0.9582800496696,72,4,4,2,0.0694444444444444
"243",2010-11-30,"UNMIS",10317,149.521739130435,10,456.236574619419,283,4.10144927536232,0,10.1765950152301,10600,153.623188405797,11,460.013685904122,0.0266981132075472
"244",2010-11-30,"UNMIT",1439,36.8974358974359,14,57.4047471316821,77,1.97435897435897,0,3.28863417087574,1516,38.8717948717949,18,58.1011728693915,0.0507915567282322
"245",2010-11-30,"UNMOGIP",40,5,5,2.32992949004287,1,0.125,0,0.353553390593274,41,5.125,5,2.5319388392523,0.024390243902439
"246",2010-11-30,"UNOCI",8983,172.75,5.5,445.551426357735,122,2.34615384615385,0,8.8846300757944,9105,175.096153846154,6,447.13073315747,0.0133992311916529
"247",2010-11-30,"UNTSO",146,6.34782608695652,6,4.36524179953178,6,0.260869565217391,0,0.540823555863717,152,6.60869565217391,6,4.43886892262578,0.0394736842105263
"248",2010-12-31,"BINUB",4,1,1,0,0,0,0,0,4,1,1,0,0
"249",2010-12-31,"MINURCAT",3,3,3,NA,0,0,0,NA,3,3,3,NA,0
"250",2010-12-31,"MINURSO",233,7.76666666666667,5,6.9613877596518,9,0.3,0,0.749712588607955,242,8.06666666666667,6.5,7.06098231582319,0.0371900826446281
"251",2010-12-31,"MINUSTAH",11570,202.982456140351,35,399.849234588491,414,7.26315789473684,2,17.1615499589192,11984,210.245614035088,39,404.15852974782,0.0345460614152203
"252",2010-12-31,"MONUSCO",18720,317.28813559322,18,836.939128731377,385,6.52542372881356,1,20.7824162514466,19105,323.813559322034,18,842.122226253948,0.0201517927244177
"253",2010-12-31,"UNAMA",15,1.15384615384615,1,0.375533808099405,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"254",2010-12-31,"UNAMI",220,27.5,2,72.5357054934228,15,1.875,0,5.30330085889911,235,29.375,2,77.8385462718458,0.0638297872340425
"255",2010-12-31,"UNAMID",21334,418.313725490196,55,824.009623492252,1110,21.7647058823529,3,44.9980391729658,22444,440.078431372549,66,856.149375824973,0.0494564248797006
"256",2010-12-31,"UNDOF",1016,169.333333333333,141,154.936976434506,29,4.83333333333333,2,6.96897888263888,1045,174.166666666667,143,160.284018750051,0.0277511961722488
"257",2010-12-31,"UNFICYP",844,42.2,6,81.1947626000853,78,3.9,0,7.46148002815301,922,46.1,7,87.9634493471728,0.0845986984815618
"258",2010-12-31,"UNIFIL",11493,348.272727272727,118,474.828934507423,468,14.1818181818182,3,24.1692657954459,11961,362.454545454545,146,494.009304752267,0.0391271632806622
"259",2010-12-31,"UNMIK",15,1.15384615384615,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"260",2010-12-31,"UNMIL",8994,155.068965517241,6,482.475264780721,398,6.86206896551724,0,23.8242455567021,9392,161.931034482759,8,492.5411680031,0.0423764906303237
"261",2010-12-31,"UNMIN",67,3.72222222222222,4,2.19103938685986,5,0.277777777777778,0,0.9582800496696,72,4,4,2,0.0694444444444444
"262",2010-12-31,"UNMIS",10127,148.926470588235,11,445.805603715089,289,4.25,0.5,10.7347601103549,10416,153.176470588235,12,449.893252386142,0.0277457757296467
"263",2010-12-31,"UNMIT",1440,36.9230769230769,17,57.4444283475616,77,1.97435897435897,0,3.28863417087574,1517,38.8974358974359,18,58.1394851206516,0.0507580751483191
"264",2010-12-31,"UNMOGIP",43,5.375,5.5,2.61520280557469,1,0.125,0,0.353553390593274,44,5.5,5.5,2.77746029931765,0.0227272727272727
"265",2010-12-31,"UNOCI",8948,172.076923076923,5.5,444.591411723823,123,2.36538461538462,0,8.88936100430491,9071,174.442307692308,6,446.169730011891,0.0135596957336567
"266",2010-12-31,"UNTSO",142,5.91666666666667,5.5,4.20058657049606,7,0.291666666666667,0,0.550032937090187,149,6.20833333333333,5.5,4.34370275493022,0.0469798657718121
"267",2011-01-31,"BNUB",3,1,1,0,0,0,0,0,3,1,1,0,0
"268",2011-01-31,"MINURSO",223,7.68965517241379,5,6.67673705742484,7,0.241379310344828,0,0.576638808328867,230,7.93103448275862,6,6.81348995157379,0.0304347826086957
"269",2011-01-31,"MINUSTAH",11824,211.142857142857,42,405.308790410985,406,7.25,2,17.1095401351516,12230,218.392857142857,43.5,409.332835391775,0.0331970564186427
"270",2011-01-31,"MONUSCO",18723,317.338983050847,17,837.125533579858,382,6.47457627118644,1,20.4622073270864,19105,323.813559322034,19,842.272489993103,0.0199947657681235
"271",2011-01-31,"UNAMA",15,1.07142857142857,1,0.267261241912424,2,0.142857142857143,0,0.534522483824849,17,1.21428571428571,1,0.578934223521839,0.117647058823529
"272",2011-01-31,"UNAMI",220,27.5,2,72.5357054934228,15,1.875,0,5.30330085889911,235,29.375,2,77.8385462718458,0.0638297872340425
"273",2011-01-31,"UNAMID",21327,418.176470588235,44,824.076154390657,1116,21.8823529411765,3,45.0535890063482,22443,440.058823529412,64,856.305539203495,0.0497259724635744
"274",2011-01-31,"UNDOF",1019,169.833333333333,139.5,156.628754277963,30,5,3,6.87022561492707,1049,174.833333333333,142.5,161.502218767008,0.0285986653956149
"275",2011-01-31,"UNFICYP",845,42.25,6,81.13722943261,78,3.9,0,7.64956139093505,923,46.15,7,88.0545733891025,0.0845070422535211
"276",2011-01-31,"UNIFIL",11493,348.272727272727,118,474.828934507423,468,14.1818181818182,3,24.1692657954459,11961,362.454545454545,146,494.009304752267,0.0391271632806622
"277",2011-01-31,"UNMIK",14,1.16666666666667,1,0.577350269189626,1,0.0833333333333333,0,0.288675134594813,15,1.25,1,0.621581560508061,0.0666666666666667
"278",2011-01-31,"UNMIL",8989,152.35593220339,6,478.647475299676,402,6.8135593220339,0,24.2334014122936,9391,159.169491525424,6,488.907161081359,0.0428069428175913
"279",2011-01-31,"UNMIS",10198,149.970588235294,12,444.713188490694,321,4.72058823529412,0,11.813027956437,10519,154.691176470588,13,448.941383580454,0.0305162087650917
"280",2011-01-31,"UNMIT",1419,36.3846153846154,16,56.3847755602499,79,2.02564102564103,1,3.28863417087574,1498,38.4102564102564,18,57.0238721703546,0.0527369826435247
"281",2011-01-31,"UNMOGIP",43,5.375,5.5,2.61520280557469,1,0.125,0,0.353553390593274,44,5.5,5.5,2.77746029931765,0.0227272727272727
"282",2011-01-31,"UNOCI",8902,174.549019607843,6,448.101564992826,122,2.3921568627451,0,8.9801524071088,9024,176.941176470588,6,449.786678849639,0.0135195035460993
"283",2011-01-31,"UNTSO",142,6.17391304347826,6,4.14127970903421,8,0.347826086956522,0,0.647280721183483,150,6.52173913043478,6,4.30506641504456,0.0533333333333333
"284",2011-02-28,"BNUB",3,1,1,0,0,0,0,0,3,1,1,0,0
"285",2011-02-28,"MINURSO",225,7.5,5,6.59545297913646,7,0.233333333333333,0,0.568320777155935,232,7.73333333333333,5.5,6.73607546303322,0.0301724137931034
"286",2011-02-28,"MINUSTAH",11624,207.571428571429,42.5,402.930215349455,431,7.69642857142857,2,17.5726229664805,12055,215.267857142857,46,407.010140194049,0.0357527996681875
"287",2011-02-28,"MONUSCO",18747,317.745762711864,18,836.938501288256,389,6.59322033898305,1,20.7664505991057,19136,324.338983050847,18,842.009616010483,0.0203281772575251
"288",2011-02-28,"UNAMA",14,1,1,0.392232270276368,2,0.142857142857143,0,0.534522483824849,16,1.14285714285714,1,0.363136519601281,0.125
"289",2011-02-28,"UNAMI",218,27.25,2,71.8286651891649,16,2,0,5.65685424949238,234,29.25,2,77.4850215940382,0.0683760683760684
"290",2011-02-28,"UNAMID",21913,447.204081632653,55,841.175590557441,1142,23.3061224489796,3,46.3376215409037,23055,470.510204081633,66,873.697915053428,0.0495337237041856
"291",2011-02-28,"UNDOF",1015,169.166666666667,139.5,154.758413880043,30,5,3,6.87022561492707,1045,174.166666666667,142.5,159.653896496975,0.0287081339712919
"292",2011-02-28,"UNFICYP",906,45.3,6,89.7963192306256,74,3.7,0,7.45583487506332,980,49,6.5,96.1511967246323,0.0755102040816327
"293",2011-02-28,"UNIFIL",11285,341.969696969697,118,466.331526709304,481,14.5757575757576,1,26.165375860847,11766,356.545454545455,146,487.385376967568,0.0408805031446541
"294",2011-02-28,"UNMIK",14,1.07692307692308,1,0.640512615220349,2,0.153846153846154,0,0.554700196225229,16,1.23076923076923,1,0.599144689515278,0.125
"295",2011-02-28,"UNMIL",8997,152.491525423729,6,478.868723385949,405,6.86440677966102,0,24.4980348452678,9402,159.35593220339,6,489.155280426752,0.0430759412890874
"296",2011-02-28,"UNMIS",10142,149.147058823529,10.5,443.425615586633,314,4.61764705882353,0,12.207202928446,10456,153.764705882353,12.5,447.706064209279,0.0300306044376435
"297",2011-02-28,"UNMIT",1384,35.4871794871795,12,56.5410292549028,79,2.02564102564103,1,3.3988169728767,1463,37.5128205128205,15,57.1599196138029,0.0539986329460014
"298",2011-02-28,"UNMOGIP",42,5.25,5.5,2.43486579272276,2,0.25,0,0.462910049886276,44,5.5,5.5,2.77746029931765,0.0454545454545455
"299",2011-02-28,"UNOCI",8939,175.274509803922,6,454.540518696909,123,2.41176470588235,0,8.86154945952058,9062,177.686274509804,6,456.237196650868,0.0135731626572501
"300",2011-02-28,"UNTSO",143,5.95833333333333,5.5,4.01604571542778,9,0.375,0,0.769669607265238,152,6.33333333333333,5.5,4.17723297917639,0.0592105263157895
"301",2011-03-31,"BNUB",3,1,1,0,0,0,0,0,3,1,1,0,0
"302",2011-03-31,"MINURSO",224,7.46666666666667,5,6.38280736706486,9,0.3,0,0.651258728182957,233,7.76666666666667,5.5,6.45773171094733,0.0386266094420601
"303",2011-03-31,"MINUSTAH",11854,211.678571428571,42,402.855313848662,464,8.28571428571429,2,19.3105852137811,12318,219.964285714286,46,408.094907156109,0.0376684526708881
"304",2011-03-31,"MONUSCO",18783,318.35593220339,18,837.584226597682,390,6.61016949152542,1,21.4218845150858,19173,324.966101694915,18,843.016361073728,0.0203411046784541
"305",2011-03-31,"UNAMA",12,1,1,0.426401432711221,2,0.166666666666667,0,0.577350269189626,14,1.16666666666667,1,0.389249472080761,0.142857142857143
"306",2011-03-31,"UNAMI",218,27.25,2,71.8286651891649,16,2,0,5.65685424949238,234,29.25,2,77.4850215940382,0.0683760683760684
"307",2011-03-31,"UNAMID",21873,437.46,49.5,829.030616849263,1153,23.06,3,45.8143592141599,23026,460.52,66,861.032371336755,0.0500738295839486
"308",2011-03-31,"UNDOF",1017,169.5,139.5,156.159853995833,30,5,3,6.87022561492707,1047,174.5,142.5,161.030121405903,0.0286532951289398
"309",2011-03-31,"UNFICYP",858,42.9,6,82.6367447262256,64,3.2,0,6.02276383486239,922,46.1,6.5,88.432489861803,0.06941431670282
"310",2011-03-31,"UNIFIL",11392,345.212121212121,132,467.620823796893,496,15.030303030303,1,26.2815106687249,11888,360.242424242424,146,489.086139543884,0.0417227456258412
"311",2011-03-31,"UNMIK",15,1.15384615384615,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"312",2011-03-31,"UNMIL",8822,149.525423728814,5,478.774453987225,399,6.76271186440678,0,24.4486365059844,9221,156.28813559322,5,489.087540674485,0.0432707949246286
"313",2011-03-31,"UNMIS",10132,149,10.5,442.40371243483,312,4.58823529411765,0,12.1988931405377,10444,153.588235294118,12,446.578342487552,0.0298736116430486
"314",2011-03-31,"UNMIT",1322,34.7894736842105,12,55.5236292015886,75,1.97368421052632,0.5,3.40497920067675,1397,36.7631578947368,15,56.2241816834571,0.0536864710093057
"315",2011-03-31,"UNMOGIP",42,5.25,5.5,2.43486579272276,2,0.25,0,0.462910049886276,44,5.5,5.5,2.77746029931765,0.0454545454545455
"316",2011-03-31,"UNOCI",8953,172.173076923077,6,450.712582697789,124,2.38461538461538,0,9.0275261982968,9077,174.557692307692,6.5,452.490988468887,0.0136609011788036
"317",2011-03-31,"UNTSO",142,6.17391304347826,5,4.052520808236,10,0.434782608695652,0,0.895751941947086,152,6.60869565217391,6,4.18589764930233,0.0657894736842105
"318",2011-04-30,"BNUB",2,1,1,0,0,0,0,0,2,1,1,0,0
"319",2011-04-30,"MINURSO",219,7.3,5,6.32537309789598,9,0.3,0,0.651258728182957,228,7.6,5,6.43053062646708,0.0394736842105263
"320",2011-04-30,"MINUSTAH",11789,214.345454545455,48,403.353177573434,490,8.90909090909091,2,19.9891384648178,12279,223.254545454545,50,409.420105631884,0.0399055297662676
"321",2011-04-30,"MONUSCO",18608,326.456140350877,17,838.193509667739,387,6.78947368421053,1,21.8744280268939,18995,333.245614035088,19,843.562667684374,0.0203737825743617
"322",2011-04-30,"UNAMA",12,1,1,0.426401432711221,1,0.0833333333333333,0,0.288675134594813,13,1.08333333333333,1,0.288675134594813,0.0769230769230769
"323",2011-04-30,"UNAMI",218,27.25,2,71.8286651891649,16,2,0,5.65685424949238,234,29.25,2,77.4850215940382,0.0683760683760684
"324",2011-04-30,"UNAMID",21969,439.38,43,836.179989656558,1160,23.2,2,47.234974935347,23129,462.58,55.5,868.559494513878,0.050153486964417
"325",2011-04-30,"UNDOF",1012,168.666666666667,139.5,154.960209946511,29,4.83333333333333,3,6.85322308601337,1041,173.5,142.5,159.575374039981,0.0278578290105668
"326",2011-04-30,"UNFICYP",859,42.95,6,82.45092639357,64,3.2,0,6.02276383486239,923,46.15,6.5,88.2462314686642,0.0693391115926327
"327",2011-04-30,"UNIFIL",11362,334.176470588235,125,466.766145495906,511,15.0294117647059,1,27.4353071503013,11873,349.205882352941,146,489.670500185817,0.0430388275920155
"328",2011-04-30,"UNMIK",15,1.15384615384615,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"329",2011-04-30,"UNMIL",8790,148.983050847458,5,478.913551032904,399,6.76271186440678,0,24.3857922053911,9189,155.745762711864,6,489.089745421598,0.0434214822069866
"330",2011-04-30,"UNMIS",10101,148.544117647059,12,439.847681702666,310,4.55882352941176,0,12.1659941443612,10411,153.102941176471,13,444.063903553285,0.029776198251849
"331",2011-04-30,"UNMIT",1322,34.7894736842105,12,55.5236292015886,75,1.97368421052632,0.5,3.40497920067675,1397,36.7631578947368,15,56.2241816834571,0.0536864710093057
"332",2011-04-30,"UNMOGIP",38,4.75,5.5,1.90862703084106,3,0.375,0,0.744023809142845,41,5.125,5.5,2.4164614034339,0.0731707317073171
"333",2011-04-30,"UNOCI",9332,179.461538461538,6.5,451.919152128267,112,2.15384615384615,0,8.53225624801257,9444,181.615384615385,7,453.622895722183,0.0118593816179585
"334",2011-04-30,"UNTSO",140,5.83333333333333,5.5,3.95261791801296,9,0.375,0,0.769669607265238,149,6.20833333333333,5.5,4.10703708568457,0.0604026845637584
"335",2011-05-31,"BNUB",2,1,1,0,0,0,0,0,2,1,1,0,0
"336",2011-05-31,"MINURSO",211,7.03333333333333,5,6.13347700981141,9,0.3,0,0.651258728182957,220,7.33333333333333,5.5,6.21085442138827,0.0409090909090909
"337",2011-05-31,"MINUSTAH",11781,210.375,45,399.182918312805,489,8.73214285714286,2,19.7129316775734,12270,219.107142857143,51.5,405.033048194675,0.0398533007334963
"338",2011-05-31,"MONUSCO",18584,314.983050847458,17,823.713573660111,386,6.54237288135593,1,21.4992558282585,18970,321.525423728814,18,829.07034259053,0.0203479177648919
"339",2011-05-31,"UNAMA",12,1,1,0.426401432711221,1,0.0833333333333333,0,0.288675134594813,13,1.08333333333333,1,0.288675134594813,0.0769230769230769
"340",2011-05-31,"UNAMI",218,27.25,2,71.8286651891649,16,2,0,5.65685424949238,234,29.25,2,77.4850215940382,0.0683760683760684
"341",2011-05-31,"UNAMID",21839,445.69387755102,45,835.724366544816,1170,23.8775510204082,2,48.575384992925,23009,469.571428571429,66,869.022391349421,0.0508496675214047
"342",2011-05-31,"UNDOF",997,166.166666666667,139.5,151.967650066278,45,7.5,3,13.1871149232878,1042,173.666666666667,142.5,159.79194806581,0.0431861804222649
"343",2011-05-31,"UNFICYP",849,42.45,5,82.675316115131,64,3.2,0,6.02276383486239,913,45.65,5.5,88.469010333979,0.0700985761226725
"344",2011-05-31,"UNIFIL",11274,322.114285714286,127,453.986121284922,558,15.9428571428571,1,30.9134873069829,11832,338.057142857143,149,478.881352299118,0.0471602434077079
"345",2011-05-31,"UNMIK",15,1.15384615384615,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,16,1.23076923076923,1,0.599144689515278,0.0625
"346",2011-05-31,"UNMIL",8780,148.813559322034,5,477.170123446058,401,6.79661016949153,0,24.3945864974157,9181,155.610169491525,5,487.358114346049,0.0436771593508332
"347",2011-05-31,"UNMIS",10095,152.954545454545,13,445.330143111418,305,4.62121212121212,0,12.3472390579559,10400,157.575757575758,13.5,449.55704902308,0.0293269230769231
