"","Date","Mission","Type","Male","Male.mean","Male.med","Male.sd","Female","Female.mean","Female.med","Female.sd","Total","Total.mean","Total.med","Total.sd","female.perc"
"954",2010-11-30,"UNIFIL","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"955",2010-11-30,"UNIFIL","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"956",2010-11-30,"UNIFIL","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"957",2010-11-30,"UNMIK","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"958",2010-11-30,"UNMIK","Experts on Mission",8,0.615384615384615,1,0.650443635587991,0,0,0,0,8,0.615384615384615,1,0.650443635587991,0
"959",2010-11-30,"UNMIK","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"960",2010-11-30,"UNMIK","Individual Police",7,0.538461538461538,1,0.518874521662771,1,0.0769230769230769,0,0.277350098112615,8,0.615384615384615,1,0.506369683541833,0.125
"961",2010-11-30,"UNMIL","Contingent Troops",7755,131.440677966102,0,468.553911489325,182,3.08474576271186,0,13.8704450561234,7937,134.525423728814,0,475.263206783147,0.0229305783041451
"962",2010-11-30,"UNMIL","Experts on Mission",123,2.08474576271186,2,2.93191790585323,8,0.135593220338983,0,0.471886424041446,131,2.22033898305085,2,3.0232877548501,0.0610687022900763
"963",2010-11-30,"UNMIL","Formed Police Units",719,12.1864406779661,0,48.3248613734998,123,2.08474576271186,0,13.3575345334968,842,14.271186440678,0,55.1477109002142,0.146080760095012
"964",2010-11-30,"UNMIL","Individual Police",423,7.16949152542373,4,8.74771407060918,54,0.915254237288136,0,2.01962898259864,477,8.08474576271187,4,9.92955903384751,0.113207547169811
"965",2010-11-30,"UNMIN","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"966",2010-11-30,"UNMIN","Experts on Mission",67,3.72222222222222,4,2.19103938685986,5,0.277777777777778,0,0.9582800496696,72,4,4,2,0.0694444444444444
"967",2010-11-30,"UNMIN","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"968",2010-11-30,"UNMIN","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"969",2010-11-30,"UNMIS","Contingent Troops",9303,134.826086956522,0,447.110690220512,152,2.20289855072464,0,8.44459400714084,9455,137.028985507246,0,450.611022130099,0.0160761501850873
"970",2010-11-30,"UNMIS","Experts on Mission",465,6.73913043478261,6,6.15642221804631,17,0.246376811594203,0,0.579193077160683,482,6.98550724637681,6,6.19414513311512,0.0352697095435685
"971",2010-11-30,"UNMIS","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"972",2010-11-30,"UNMIS","Individual Police",549,7.95652173913043,3,11.1321405142797,114,1.65217391304348,0,3.26670407271936,663,9.60869565217391,4,12.8820639003415,0.171945701357466
"973",2010-11-30,"UNMIT","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"974",2010-11-30,"UNMIT","Experts on Mission",32,0.82051282051282,0,1.2327076503158,1,0.0256410256410256,0,0.160128153805087,33,0.846153846153846,0,1.26778840876256,0.0303030303030303
"975",2010-11-30,"UNMIT","Formed Police Units",523,13.4102564102564,0,40.4752802719193,1,0.0256410256410256,0,0.160128153805087,524,13.4358974358974,0,40.557168794441,0.00190839694656489
"976",2010-11-30,"UNMIT","Individual Police",884,22.6666666666667,14,25.7450386976571,75,1.92307692307692,0,3.19031936517676,959,24.5897435897436,18,27.4769931978679,0.0782064650677789
"977",2010-11-30,"UNMOGIP","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"978",2010-11-30,"UNMOGIP","Experts on Mission",40,5,5,2.32992949004287,1,0.125,0,0.353553390593274,41,5.125,5,2.5319388392523,0.024390243902439
"979",2010-11-30,"UNMOGIP","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"980",2010-11-30,"UNMOGIP","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"981",2010-11-30,"UNOCI","Contingent Troops",7490,144.038461538462,0,379.723375141641,89,1.71153846153846,0,8.50221779247324,7579,145.75,0,381.597923854672,0.0117429740071249
"982",2010-11-30,"UNOCI","Experts on Mission",178,3.42307692307692,3,3.39172091114007,12,0.230769230769231,0,0.614063438486343,190,3.65384615384615,3,3.35415817663784,0.0631578947368421
"983",2010-11-30,"UNOCI","Formed Police Units",896,17.2307692307692,0,76.295507894547,0,0,0,0,896,17.2307692307692,0,76.295507894547,0
"984",2010-11-30,"UNOCI","Individual Police",419,8.05769230769231,0,13.9388207529152,21,0.403846153846154,0,1.08933538623805,440,8.46153846153846,0,14.67886507669,0.0477272727272727
"985",2010-11-30,"UNTSO","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"986",2010-11-30,"UNTSO","Experts on Mission",146,6.34782608695652,6,4.36524179953178,6,0.260869565217391,0,0.540823555863717,152,6.60869565217391,6,4.43886892262578,0.0394736842105263
"987",2010-11-30,"UNTSO","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"988",2010-11-30,"UNTSO","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"989",2010-12-31,"BINUB","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"990",2010-12-31,"BINUB","Experts on Mission",4,1,1,0,0,0,0,0,4,1,1,0,0
"991",2010-12-31,"BINUB","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"992",2010-12-31,"BINUB","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"993",2010-12-31,"MINURCAT","Contingent Troops",3,3,3,NA,0,0,0,NA,3,3,3,NA,0
"994",2010-12-31,"MINURCAT","Experts on Mission",0,0,0,NA,0,0,0,NA,0,0,0,NA,NA
"995",2010-12-31,"MINURCAT","Formed Police Units",0,0,0,NA,0,0,0,NA,0,0,0,NA,NA
"996",2010-12-31,"MINURCAT","Individual Police",0,0,0,NA,0,0,0,NA,0,0,0,NA,NA
"997",2010-12-31,"MINURSO","Contingent Troops",27,0.9,0,3.62320109942804,2,0.0666666666666667,0,0.365148371670111,29,0.966666666666667,0,3.95215640250801,0.0689655172413793
"998",2010-12-31,"MINURSO","Experts on Mission",203,6.76666666666667,5,5.500365714069,4,0.133333333333333,0,0.434172485455305,207,6.9,6,5.46682786417788,0.0193236714975845
"999",2010-12-31,"MINURSO","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1000",2010-12-31,"MINURSO","Individual Police",3,0.1,0,0.402577899936449,3,0.1,0,0.547722557505166,6,0.2,0,0.66436383882992,0.5
"1001",2010-12-31,"MINUSTAH","Contingent Troops",8605,150.964912280702,0,380.316267115386,139,2.43859649122807,0,6.7876398797995,8744,153.40350877193,0,384.630939048308,0.0158966148215919
"1002",2010-12-31,"MINUSTAH","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1003",2010-12-31,"MINUSTAH","Formed Police Units",1811,31.7719298245614,0,98.9494852263842,152,2.66666666666667,0,15.98697386416,1963,34.4385964912281,0,104.235142405432,0.0774325012735609
"1004",2010-12-31,"MINUSTAH","Individual Police",1154,20.2456140350877,12,23.542727647039,123,2.15789473684211,1,3.5192809415937,1277,22.4035087719298,15,26.0410799432652,0.096319498825372
"1005",2010-12-31,"MONUSCO","Contingent Troops",16817,285.033898305085,0,788.676214453616,312,5.28813559322034,0,20.4964680283328,17129,290.322033898305,0,793.785874903171,0.0182147235682176
"1006",2010-12-31,"MONUSCO","Experts on Mission",683,11.5762711864407,7,12.9896555525336,31,0.525423728813559,0,1.11966639433344,714,12.1016949152542,7,13.208793981929,0.0434173669467787
"1007",2010-12-31,"MONUSCO","Formed Police Units",889,15.0677966101695,0,67.4753759445212,6,0.101694915254237,0,0.578193239808203,895,15.1694915254237,0,67.9056527387443,0.00670391061452514
"1008",2010-12-31,"MONUSCO","Individual Police",331,5.61016949152542,0,8.94815902690477,36,0.610169491525424,0,1.37736566592676,367,6.22033898305085,0,10.0225053592509,0.0980926430517711
"1009",2010-12-31,"UNAMA","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1010",2010-12-31,"UNAMA","Experts on Mission",11,0.846153846153846,1,0.554700196225229,1,0.0769230769230769,0,0.277350098112615,12,0.923076923076923,1,0.640512615220349,0.0833333333333333
"1011",2010-12-31,"UNAMA","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1012",2010-12-31,"UNAMA","Individual Police",4,0.307692307692308,0,0.480384461415261,0,0,0,0,4,0.307692307692308,0,0.480384461415261,0
"1013",2010-12-31,"UNAMI","Contingent Troops",207,25.875,0,73.1855518528077,15,1.875,0,5.30330085889911,222,27.75,0,78.4888527117068,0.0675675675675676
"1014",2010-12-31,"UNAMI","Experts on Mission",13,1.625,1.5,1.18773493916542,0,0,0,0,13,1.625,1.5,1.18773493916542,0
"1015",2010-12-31,"UNAMI","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1016",2010-12-31,"UNAMI","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1017",2010-12-31,"UNAMID","Contingent Troops",16782,329.058823529412,2,761.416322697766,438,8.58823529411765,0,27.5021282598916,17220,337.647058823529,2,780.617520262757,0.0254355400696864
"1018",2010-12-31,"UNAMID","Experts on Mission",231,4.52941176470588,2,5.45289993004262,16,0.313725490196078,0,0.67794383479552,247,4.84313725490196,2,5.68286036787675,0.0647773279352227
"1019",2010-12-31,"UNAMID","Formed Police Units",2168,42.5098039215686,0,103.413610815795,65,1.27450980392157,0,6.77666121736228,2233,43.7843137254902,0,106.039297192218,0.0291088222122705
"1020",2010-12-31,"UNAMID","Individual Police",2153,42.2156862745098,8,65.0729786395214,591,11.5882352941176,1,23.0123240639343,2744,53.8039215686275,12,79.7117355495019,0.215379008746356
"1021",2010-12-31,"UNDOF","Contingent Troops",1016,169.333333333333,141,154.936976434506,29,4.83333333333333,2,6.96897888263888,1045,174.166666666667,143,160.284018750051,0.0277511961722488
"1022",2010-12-31,"UNDOF","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1023",2010-12-31,"UNDOF","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1024",2010-12-31,"UNDOF","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1025",2010-12-31,"UNFICYP","Contingent Troops",787,39.35,1,82.5318279912601,67,3.35,0,7.63147912820382,854,42.7,1,89.5345273006306,0.0784543325526932
"1026",2010-12-31,"UNFICYP","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1027",2010-12-31,"UNFICYP","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1028",2010-12-31,"UNFICYP","Individual Police",57,2.85,1,4.068815940528,11,0.55,0,1.14593101656986,68,3.4,1,5.09282260689131,0.161764705882353
"1029",2010-12-31,"UNIFIL","Contingent Troops",11493,348.272727272727,118,474.828934507423,468,14.1818181818182,3,24.1692657954459,11961,362.454545454545,146,494.009304752267,0.0391271632806622
"1030",2010-12-31,"UNIFIL","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1031",2010-12-31,"UNIFIL","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1032",2010-12-31,"UNIFIL","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1033",2010-12-31,"UNMIK","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1034",2010-12-31,"UNMIK","Experts on Mission",8,0.615384615384615,1,0.650443635587991,0,0,0,0,8,0.615384615384615,1,0.650443635587991,0
"1035",2010-12-31,"UNMIK","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1036",2010-12-31,"UNMIK","Individual Police",7,0.538461538461538,1,0.518874521662771,1,0.0769230769230769,0,0.277350098112615,8,0.615384615384615,1,0.506369683541833,0.125
"1037",2010-12-31,"UNMIL","Contingent Troops",7731,133.293103448276,0,471.111303145661,207,3.56896551724138,0,16.5604814627924,7938,136.862068965517,0,479.162370321884,0.0260770975056689
"1038",2010-12-31,"UNMIL","Experts on Mission",124,2.13793103448276,2,2.81878582709293,7,0.120689655172414,0,0.46178852176995,131,2.25862068965517,2,2.92335030598357,0.0534351145038168
"1039",2010-12-31,"UNMIL","Formed Police Units",719,12.3965517241379,0,48.7197282189192,123,2.12068965517241,0,13.4713179211826,842,14.5172413793103,0,55.5966808864507,0.146080760095012
"1040",2010-12-31,"UNMIL","Individual Police",420,7.24137931034483,4,8.80253222105562,61,1.05172413793103,0,2.04701248972529,481,8.29310344827586,4,10.2289726477153,0.126819126819127
"1041",2010-12-31,"UNMIN","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1042",2010-12-31,"UNMIN","Experts on Mission",67,3.72222222222222,4,2.19103938685986,5,0.277777777777778,0,0.9582800496696,72,4,4,2,0.0694444444444444
"1043",2010-12-31,"UNMIN","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1044",2010-12-31,"UNMIN","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1045",2010-12-31,"UNMIS","Contingent Troops",9136,134.352941176471,0,435.775540082855,164,2.41176470588235,0,9.28364843058031,9300,136.764705882353,0,439.618970624276,0.0176344086021505
"1046",2010-12-31,"UNMIS","Experts on Mission",465,6.83823529411765,5.5,6.33542585150594,15,0.220588235294118,0,0.542123746277025,480,7.05882352941176,6,6.39935246943742,0.03125
"1047",2010-12-31,"UNMIS","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1048",2010-12-31,"UNMIS","Individual Police",526,7.73529411764706,3,10.8112954296619,110,1.61764705882353,0,3.17654375098652,636,9.35294117647059,4,12.453812826076,0.172955974842767
"1049",2010-12-31,"UNMIT","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1050",2010-12-31,"UNMIT","Experts on Mission",34,0.871794871794872,0,1.39886207851591,1,0.0256410256410256,0,0.160128153805087,35,0.897435897435897,0,1.42892804494307,0.0285714285714286
"1051",2010-12-31,"UNMIT","Formed Police Units",522,13.3846153846154,0,40.3938605187884,1,0.0256410256410256,0,0.160128153805087,523,13.4102564102564,0,40.4759304361168,0.00191204588910134
"1052",2010-12-31,"UNMIT","Individual Police",884,22.6666666666667,15,25.8378886758975,75,1.92307692307692,0,3.19031936517676,959,24.5897435897436,18,27.5621001689276,0.0782064650677789
"1053",2010-12-31,"UNMOGIP","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1054",2010-12-31,"UNMOGIP","Experts on Mission",43,5.375,5.5,2.61520280557469,1,0.125,0,0.353553390593274,44,5.5,5.5,2.77746029931765,0.0227272727272727
"1055",2010-12-31,"UNMOGIP","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1056",2010-12-31,"UNMOGIP","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1057",2010-12-31,"UNOCI","Contingent Troops",7480,143.846153846154,0,379.392154952918,89,1.71153846153846,0,8.50221779247324,7569,145.557692307692,0,381.269212358682,0.0117584885718061
"1058",2010-12-31,"UNOCI","Experts on Mission",174,3.34615384615385,3,3.21079438820337,12,0.230769230769231,0,0.614063438486343,186,3.57692307692308,3,3.1767917831017,0.0645161290322581
"1059",2010-12-31,"UNOCI","Formed Police Units",895,17.2115384615385,0,76.1845891828477,0,0,0,0,895,17.2115384615385,0,76.1845891828477,0
"1060",2010-12-31,"UNOCI","Individual Police",399,7.67307692307692,0,13.1785939829147,22,0.423076923076923,0,1.16056365356098,421,8.09615384615385,0,14.0087642250529,0.0522565320665083
"1061",2010-12-31,"UNTSO","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1062",2010-12-31,"UNTSO","Experts on Mission",142,5.91666666666667,5.5,4.20058657049606,7,0.291666666666667,0,0.550032937090187,149,6.20833333333333,5.5,4.34370275493022,0.0469798657718121
"1063",2010-12-31,"UNTSO","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1064",2010-12-31,"UNTSO","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1065",2011-01-31,"BNUB","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1066",2011-01-31,"BNUB","Experts on Mission",3,1,1,0,0,0,0,0,3,1,1,0,0
"1067",2011-01-31,"BNUB","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1068",2011-01-31,"BNUB","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1069",2011-01-31,"MINURSO","Contingent Troops",25,0.862068965517241,0,3.54284125214933,2,0.0689655172413793,0,0.371390676354104,27,0.931034482758621,0,3.89074941810479,0.0740740740740741
"1070",2011-01-31,"MINURSO","Experts on Mission",197,6.79310344827586,5,5.21248028666932,4,0.137931034482759,0,0.441113682386046,201,6.93103448275862,6,5.16810986782512,0.0199004975124378
"1071",2011-01-31,"MINURSO","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1072",2011-01-31,"MINURSO","Individual Police",1,0.0344827586206897,0,0.185695338177052,1,0.0344827586206897,0,0.185695338177052,2,0.0689655172413793,0,0.257880714777564,0.5
"1073",2011-01-31,"MINUSTAH","Contingent Troops",8797,157.089285714286,0,387.172654781287,133,2.375,0,6.61558078258509,8930,159.464285714286,0,391.29398221731,0.0148936170212766
"1074",2011-01-31,"MINUSTAH","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1075",2011-01-31,"MINUSTAH","Formed Police Units",1842,32.8928571428571,0,99.8815077199758,152,2.71428571428571,0,15.9939923786337,1994,35.6071428571429,0,105.114773388024,0.0762286860581745
"1076",2011-01-31,"MINUSTAH","Individual Police",1185,21.1607142857143,14,24.5755064948928,121,2.16071428571429,1,3.55106532396476,1306,23.3214285714286,17.5,27.109949292637,0.0926493108728943
"1077",2011-01-31,"MONUSCO","Contingent Troops",16828,285.220338983051,0,788.876701781512,305,5.16949152542373,0,20.1863324728023,17133,290.389830508475,0,793.975896814497,0.0178019027607541
"1078",2011-01-31,"MONUSCO","Experts on Mission",711,12.0508474576271,7,13.4002363962853,32,0.542372881355932,0,1.20804821064885,743,12.5932203389831,7,13.6509676858807,0.0430686406460296
"1079",2011-01-31,"MONUSCO","Formed Police Units",881,14.9322033898305,0,66.7064760353998,6,0.101694915254237,0,0.578193239808203,887,15.0338983050847,0,67.1377806433428,0.00676437429537768
"1080",2011-01-31,"MONUSCO","Individual Police",303,5.13559322033898,0,8.25970197992607,39,0.661016949152542,0,1.5714058003466,342,5.79661016949153,0,9.43175059813458,0.114035087719298
"1081",2011-01-31,"UNAMA","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1082",2011-01-31,"UNAMA","Experts on Mission",12,0.857142857142857,1,0.534522483824849,1,0.0714285714285714,0,0.267261241912424,13,0.928571428571429,1,0.615727926214882,0.0769230769230769
"1083",2011-01-31,"UNAMA","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1084",2011-01-31,"UNAMA","Individual Police",3,0.214285714285714,0,0.42581531362632,1,0.0714285714285714,0,0.267261241912424,4,0.285714285714286,0,0.468807230938495,0.25
"1085",2011-01-31,"UNAMI","Contingent Troops",207,25.875,0,73.1855518528077,15,1.875,0,5.30330085889911,222,27.75,0,78.4888527117068,0.0675675675675676
"1086",2011-01-31,"UNAMI","Experts on Mission",13,1.625,1.5,1.18773493916542,0,0,0,0,13,1.625,1.5,1.18773493916542,0
"1087",2011-01-31,"UNAMI","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1088",2011-01-31,"UNAMI","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1089",2011-01-31,"UNAMID","Contingent Troops",16763,328.686274509804,2,761.400328084933,438,8.58823529411765,0,27.5021282598916,17201,337.274509803922,2,780.603640228032,0.0254636358351259
"1090",2011-01-31,"UNAMID","Experts on Mission",223,4.37254901960784,2,5.34400892332236,16,0.313725490196078,0,0.67794383479552,239,4.68627450980392,2,5.60531960222941,0.0669456066945607
"1091",2011-01-31,"UNAMID","Formed Police Units",2167,42.4901960784314,0,103.394849494357,65,1.27450980392157,0,6.77666121736228,2232,43.7647058823529,0,106.021240935068,0.0291218637992832
"1092",2011-01-31,"UNAMID","Individual Police",2174,42.6274509803922,8,66.1062662035344,597,11.7058823529412,1,23.151927883135,2771,54.3333333333333,12,80.9359417481916,0.215445687477445
"1093",2011-01-31,"UNDOF","Contingent Troops",1019,169.833333333333,139.5,156.628754277963,30,5,3,6.87022561492707,1049,174.833333333333,142.5,161.502218767008,0.0285986653956149
"1094",2011-01-31,"UNDOF","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1095",2011-01-31,"UNDOF","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1096",2011-01-31,"UNDOF","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1097",2011-01-31,"UNFICYP","Contingent Troops",787,39.35,1,82.4941943730779,68,3.4,0,7.80957576851717,855,42.75,1,89.6260506067763,0.0795321637426901
"1098",2011-01-31,"UNFICYP","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1099",2011-01-31,"UNFICYP","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1100",2011-01-31,"UNFICYP","Individual Police",58,2.9,1,4.19147003480063,10,0.5,0,1.05131496607569,68,3.4,1,5.09282260689131,0.147058823529412
"1101",2011-01-31,"UNIFIL","Contingent Troops",11493,348.272727272727,118,474.828934507423,468,14.1818181818182,3,24.1692657954459,11961,362.454545454545,146,494.009304752267,0.0391271632806622
"1102",2011-01-31,"UNIFIL","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1103",2011-01-31,"UNIFIL","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1104",2011-01-31,"UNIFIL","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1105",2011-01-31,"UNMIK","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1106",2011-01-31,"UNMIK","Experts on Mission",8,0.666666666666667,1,0.65133894727893,0,0,0,0,8,0.666666666666667,1,0.65133894727893,0
"1107",2011-01-31,"UNMIK","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1108",2011-01-31,"UNMIK","Individual Police",6,0.5,0.5,0.522232967867094,1,0.0833333333333333,0,0.288675134594813,7,0.583333333333333,1,0.514928650544437,0.142857142857143
"1109",2011-01-31,"UNMIL","Contingent Troops",7724,130.915254237288,0,467.080524997844,212,3.59322033898305,0,17.117362272697,7936,134.508474576271,0,475.348923491864,0.0267137096774194
"1110",2011-01-31,"UNMIL","Experts on Mission",121,2.05084745762712,2,2.78805165448092,7,0.11864406779661,0,0.458059842601223,128,2.16949152542373,2,2.89561227146368,0.0546875
"1111",2011-01-31,"UNMIL","Formed Police Units",719,12.1864406779661,0,48.3248613734998,123,2.08474576271186,0,13.3575345334968,842,14.271186440678,0,55.1477109002142,0.146080760095012
"1112",2011-01-31,"UNMIL","Individual Police",425,7.20338983050847,4,8.7074673878763,60,1.01694915254237,0,2.03835232161301,485,8.22033898305085,4,10.0808247415237,0.123711340206186
"1113",2011-01-31,"UNMIS","Contingent Troops",9130,134.264705882353,0,434.94328392133,174,2.55882352941176,0,10.0586078870344,9304,136.823529411765,0,438.952550428467,0.0187016337059329
"1114",2011-01-31,"UNMIS","Experts on Mission",498,7.32352941176471,5.5,6.76567538954789,15,0.220588235294118,0,0.568989369449108,513,7.54411764705882,6,6.82933493304755,0.0292397660818713
"1115",2011-01-31,"UNMIS","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1116",2011-01-31,"UNMIS","Individual Police",570,8.38235294117647,3,11.3177042814314,132,1.94117647058824,0,4.12086917705033,702,10.3235294117647,4,13.9267177739174,0.188034188034188
"1117",2011-01-31,"UNMIT","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1118",2011-01-31,"UNMIT","Experts on Mission",32,0.82051282051282,0,1.2327076503158,1,0.0256410256410256,0,0.160128153805087,33,0.846153846153846,0,1.26778840876256,0.0303030303030303
"1119",2011-01-31,"UNMIT","Formed Police Units",522,13.3846153846154,0,40.3938605187884,1,0.0256410256410256,0,0.160128153805087,523,13.4102564102564,0,40.4759304361168,0.00191204588910134
"1120",2011-01-31,"UNMIT","Individual Police",865,22.1794871794872,15,25.6524050322893,77,1.97435897435897,0,3.19116526718425,942,24.1538461538462,18,27.3751120752702,0.0817409766454352
"1121",2011-01-31,"UNMOGIP","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1122",2011-01-31,"UNMOGIP","Experts on Mission",43,5.375,5.5,2.61520280557469,1,0.125,0,0.353553390593274,44,5.5,5.5,2.77746029931765,0.0227272727272727
"1123",2011-01-31,"UNMOGIP","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1124",2011-01-31,"UNMOGIP","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1125",2011-01-31,"UNOCI","Contingent Troops",7488,146.823529411765,0,383.075173086555,90,1.76470588235294,0,8.59206199999539,7578,148.588235294118,0,385.061354927787,0.0118764845605701
"1126",2011-01-31,"UNOCI","Experts on Mission",164,3.2156862745098,3,3.17057550290288,12,0.235294117647059,0,0.619297514741264,176,3.45098039215686,3,3.19570790586497,0.0681818181818182
"1127",2011-01-31,"UNOCI","Formed Police Units",894,17.5294117647059,0,76.7914976911315,0,0,0,0,894,17.5294117647059,0,76.7914976911315,0
"1128",2011-01-31,"UNOCI","Individual Police",356,6.98039215686275,0,11.8566271697788,20,0.392156862745098,0,1.05978170153195,376,7.37254901960784,0,12.6221405226114,0.0531914893617021
"1129",2011-01-31,"UNTSO","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1130",2011-01-31,"UNTSO","Experts on Mission",142,6.17391304347826,6,4.14127970903421,8,0.347826086956522,0,0.647280721183483,150,6.52173913043478,6,4.30506641504456,0.0533333333333333
"1131",2011-01-31,"UNTSO","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1132",2011-01-31,"UNTSO","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1133",2011-02-28,"BNUB","Contingent Troops",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1134",2011-02-28,"BNUB","Experts on Mission",3,1,1,0,0,0,0,0,3,1,1,0,0
"1135",2011-02-28,"BNUB","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1136",2011-02-28,"BNUB","Individual Police",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1137",2011-02-28,"MINURSO","Contingent Troops",25,0.833333333333333,0,3.48477806480119,2,0.0666666666666667,0,0.365148371670111,27,0.9,0,3.82685609687729,0.0740740740740741
"1138",2011-02-28,"MINURSO","Experts on Mission",199,6.63333333333333,5,5.14267697184857,4,0.133333333333333,0,0.434172485455305,203,6.76666666666667,5.5,5.10363854879846,0.0197044334975369
"1139",2011-02-28,"MINURSO","Formed Police Units",0,0,0,0,0,0,0,0,0,0,0,0,NA
"1140",2011-02-28,"MINURSO","Individual Police",1,0.0333333333333333,0,0.182574185835055,1,0.0333333333333333,0,0.182574185835055,2,0.0666666666666667,0,0.253708131702462,0.5
"1141",2011-02-28,"MINUSTAH","Contingent Troops",8606,153.678571428571,0,383.15371266956,137,2.44642857142857,0,6.6603839443169,8743,156.125,0,387.424224262571,0.0156696786000229
"1142",2011-02-28,"MINUSTAH","Experts on Mission",0,0,0,0,0,0,0,0,0,0,0,0,NA
