"date","tcc.unregion","tcc.continent","n.contributors","troops","police","observers","total"
1999-10-31,"Western Asia","Asia",2,NA,261,36,297
1999-11-30,"Central Asia","Asia",1,NA,2,2,4
1999-11-30,"Eastern Asia","Asia",3,50,NA,49,99
1999-11-30,"South-Eastern Asia","Asia",5,NA,212,84,296
1999-11-30,"Southern Asia","Asia",4,2039,397,143,2579
1999-11-30,"Western Asia","Asia",2,NA,261,36,297
1999-12-31,"Central Asia","Asia",1,NA,2,2,4
1999-12-31,"Eastern Asia","Asia",3,50,NA,49,99
1999-12-31,"South-Eastern Asia","Asia",5,NA,206,118,324
1999-12-31,"Southern Asia","Asia",4,2852,378,183,3413
1999-12-31,"Western Asia","Asia",2,NA,261,35,296
2000-01-31,"Central Asia","Asia",1,NA,2,2,4
2000-01-31,"Eastern Asia","Asia",3,50,15,49,114
2000-01-31,"South-Eastern Asia","Asia",5,NA,202,118,320
2000-01-31,"Southern Asia","Asia",5,3458,513,182,4153
2000-01-31,"Western Asia","Asia",2,NA,261,36,297
2000-02-28,"Central Asia","Asia",1,NA,2,2,4
2000-02-28,"Eastern Asia","Asia",3,495,15,49,559
2000-02-28,"South-Eastern Asia","Asia",5,1542,201,130,1873
2000-02-28,"Southern Asia","Asia",5,3735,621,180,4536
2000-02-28,"Western Asia","Asia",2,715,311,38,1064
2000-03-31,"Central Asia","Asia",1,NA,2,2,4
2000-03-31,"Eastern Asia","Asia",3,492,15,50,557
2000-03-31,"South-Eastern Asia","Asia",5,1632,326,129,2087
2000-03-31,"Southern Asia","Asia",5,4513,816,191,5520
2000-03-31,"Western Asia","Asia",2,714,542,37,1293
2000-04-30,"Central Asia","Asia",1,NA,2,2,4
2000-04-30,"Eastern Asia","Asia",3,492,15,49,556
2000-04-30,"South-Eastern Asia","Asia",5,1756,297,132,2185
2000-04-30,"Southern Asia","Asia",5,5173,828,196,6197
2000-04-30,"Western Asia","Asia",2,834,833,31,1698
2000-05-31,"Central Asia","Asia",1,NA,2,2,4
2000-05-31,"Eastern Asia","Asia",3,494,15,49,558
2000-05-31,"South-Eastern Asia","Asia",5,1778,295,136,2209
2000-05-31,"Southern Asia","Asia",5,7005,1259,221,8485
2000-05-31,"Western Asia","Asia",2,2237,850,37,3124
2000-06-30,"Central Asia","Asia",1,NA,5,2,7
2000-06-30,"Eastern Asia","Asia",3,494,15,50,559
2000-06-30,"South-Eastern Asia","Asia",5,1557,305,127,1989
2000-06-30,"Southern Asia","Asia",5,7440,1252,227,8919
2000-06-30,"Western Asia","Asia",2,2549,943,33,3525
2000-07-31,"Central Asia","Asia",1,NA,5,2,7
2000-07-31,"Eastern Asia","Asia",3,494,15,49,558
2000-07-31,"South-Eastern Asia","Asia",5,1557,359,127,2043
2000-07-31,"Southern Asia","Asia",5,7546,1168,217,8931
2000-07-31,"Western Asia","Asia",2,2541,1011,33,3585
2000-08-31,"Central Asia","Asia",1,NA,5,2,7
2000-08-31,"Eastern Asia","Asia",3,494,15,50,559
2000-08-31,"South-Eastern Asia","Asia",5,1347,382,119,1848
2000-08-31,"Southern Asia","Asia",5,7441,1271,201,8913
2000-08-31,"Western Asia","Asia",2,2549,983,33,3565
2000-09-30,"Central Asia","Asia",1,NA,5,2,7
2000-09-30,"Eastern Asia","Asia",3,494,55,52,601
2000-09-30,"South-Eastern Asia","Asia",5,1347,339,128,1814
2000-09-30,"Southern Asia","Asia",5,7614,1356,193,9163
2000-09-30,"Western Asia","Asia",2,2531,1007,32,3570
2000-10-31,"Central Asia","Asia",1,NA,4,2,6
2000-10-31,"Eastern Asia","Asia",3,494,55,53,602
2000-10-31,"South-Eastern Asia","Asia",5,1350,411,113,1874
2000-10-31,"Southern Asia","Asia",5,7616,1354,179,9149
2000-10-31,"Western Asia","Asia",2,2531,1002,32,3565
2000-11-30,"Central Asia","Asia",1,NA,4,2,6
2000-11-30,"Eastern Asia","Asia",3,494,55,55,604
2000-11-30,"South-Eastern Asia","Asia",5,1351,414,118,1883
2000-11-30,"Southern Asia","Asia",5,7544,1358,182,9084
2000-11-30,"Western Asia","Asia",2,2553,993,36,3582
2000-12-31,"Central Asia","Asia",1,NA,4,2,6
2000-12-31,"Eastern Asia","Asia",3,490,55,55,600
2000-12-31,"South-Eastern Asia","Asia",5,1392,454,104,1950
2000-12-31,"Southern Asia","Asia",5,6766,1345,165,8276
2000-12-31,"Western Asia","Asia",2,976,989,38,2003
2001-01-31,"Central Asia","Asia",1,NA,4,2,6
2001-01-31,"Eastern Asia","Asia",3,491,60,55,606
2001-01-31,"South-Eastern Asia","Asia",5,1373,408,105,1886
2001-01-31,"Southern Asia","Asia",5,6672,1336,149,8157
2001-01-31,"Western Asia","Asia",2,1830,1009,44,2883
2001-02-28,"Central Asia","Asia",1,NA,4,2,6
2001-02-28,"Eastern Asia","Asia",3,491,60,55,606
2001-02-28,"South-Eastern Asia","Asia",5,1373,408,105,1886
2001-02-28,"Southern Asia","Asia",5,6672,1336,149,8157
2001-02-28,"Western Asia","Asia",2,1830,1009,44,2883
2001-03-31,"Central Asia","Asia",1,NA,4,2,6
2001-03-31,"Eastern Asia","Asia",3,492,55,53,600
2001-03-31,"South-Eastern Asia","Asia",5,1373,412,110,1895
2001-03-31,"Southern Asia","Asia",5,8609,1323,168,10100
2001-03-31,"Western Asia","Asia",2,1862,859,53,2774
2001-04-30,"Central Asia","Asia",1,NA,4,2,6
2001-04-30,"Eastern Asia","Asia",3,490,55,58,603
2001-04-30,"South-Eastern Asia","Asia",5,1407,407,111,1925
2001-04-30,"Southern Asia","Asia",5,8588,1328,180,10096
2001-04-30,"Western Asia","Asia",2,1550,888,53,2491
2001-05-31,"Central Asia","Asia",1,NA,4,2,6
2001-05-31,"Eastern Asia","Asia",3,490,60,64,614
2001-05-31,"South-Eastern Asia","Asia",5,1403,406,83,1892
2001-05-31,"Southern Asia","Asia",5,8892,1374,151,10417
2001-05-31,"Western Asia","Asia",2,1849,916,58,2823
2001-06-30,"Central Asia","Asia",1,NA,3,2,5
2001-06-30,"Eastern Asia","Asia",3,490,60,65,615
2001-06-30,"South-Eastern Asia","Asia",5,1471,397,114,1982
2001-06-30,"Southern Asia","Asia",5,8829,1358,174,10361
2001-06-30,"Western Asia","Asia",2,1853,964,64,2881
2001-07-31,"Central Asia","Asia",1,NA,NA,2,2
2001-07-31,"Eastern Asia","Asia",3,490,60,63,613
2001-07-31,"South-Eastern Asia","Asia",5,1483,358,112,1953
2001-07-31,"Southern Asia","Asia",5,11054,1375,178,12607
2001-07-31,"Western Asia","Asia",2,1840,992,64,2896
2001-08-31,"Central Asia","Asia",1,NA,NA,2,2
2001-08-31,"Eastern Asia","Asia",3,489,59,64,612
2001-08-31,"South-Eastern Asia","Asia",5,1475,405,117,1997
2001-08-31,"Southern Asia","Asia",5,13295,1316,183,14794
2001-08-31,"Western Asia","Asia",2,1865,938,64,2867
2001-09-30,"Central Asia","Asia",1,NA,NA,2,2
2001-09-30,"Eastern Asia","Asia",3,489,59,64,612
2001-09-30,"South-Eastern Asia","Asia",5,1474,422,115,2011
2001-09-30,"Southern Asia","Asia",5,13268,1360,187,14815
2001-09-30,"Western Asia","Asia",2,1862,987,64,2913
2001-10-31,"Central Asia","Asia",1,NA,NA,2,2
2001-10-31,"Eastern Asia","Asia",3,490,75,66,631
2001-10-31,"South-Eastern Asia","Asia",5,1475,349,120,1944
2001-10-31,"Southern Asia","Asia",5,13451,1354,198,15003
2001-10-31,"Western Asia","Asia",2,1864,1004,63,2931
2001-11-30,"Central Asia","Asia",1,NA,NA,2,2
2001-11-30,"Eastern Asia","Asia",3,491,75,69,635
2001-11-30,"South-Eastern Asia","Asia",5,1474,375,131,1980
2001-11-30,"Southern Asia","Asia",5,14039,1346,194,15579
2001-11-30,"Western Asia","Asia",2,1863,992,62,2917
2001-12-31,"Central Asia","Asia",1,NA,NA,2,2
2001-12-31,"Eastern Asia","Asia",3,490,75,67,632
2001-12-31,"South-Eastern Asia","Asia",5,919,366,115,1400
2001-12-31,"Southern Asia","Asia",5,14067,1346,187,15600
2001-12-31,"Western Asia","Asia",2,1864,990,62,2916
2002-01-31,"Central Asia","Asia",1,NA,NA,1,1
2002-01-31,"Eastern Asia","Asia",3,490,61,65,616
2002-01-31,"South-Eastern Asia","Asia",5,924,350,117,1391
2002-01-31,"Southern Asia","Asia",5,14013,1347,201,15561
2002-01-31,"Western Asia","Asia",2,1096,987,58,2141
2002-02-28,"Central Asia","Asia",1,NA,NA,1,1
2002-02-28,"Eastern Asia","Asia",3,497,65,65,627
2002-02-28,"South-Eastern Asia","Asia",5,570,349,121,1040
2002-02-28,"Southern Asia","Asia",5,14009,1282,206,15497
2002-02-28,"Western Asia","Asia",2,1096,969,60,2125
2002-03-31,"Central Asia","Asia",1,NA,NA,1,1
2002-03-31,"Eastern Asia","Asia",3,928,65,65,1058
2002-03-31,"South-Eastern Asia","Asia",5,557,379,122,1058
2002-03-31,"Southern Asia","Asia",5,14009,1317,214,15540
2002-03-31,"Western Asia","Asia",2,1095,904,59,2058
2002-04-30,"Central Asia","Asia",1,NA,NA,2,2
2002-04-30,"Eastern Asia","Asia",3,1180,59,63,1302
2002-04-30,"South-Eastern Asia","Asia",5,527,379,117,1023
2002-04-30,"Southern Asia","Asia",5,14176,1260,214,15650
2002-04-30,"Western Asia","Asia",2,1095,907,60,2062
2002-05-31,"Central Asia","Asia",1,NA,NA,2,2
2002-05-31,"Eastern Asia","Asia",3,1182,84,61,1327
2002-05-31,"South-Eastern Asia","Asia",5,597,352,114,1063
2002-05-31,"Southern Asia","Asia",5,13025,1256,212,14493
2002-05-31,"Western Asia","Asia",2,1092,780,63,1935
2002-06-30,"Central Asia","Asia",1,NA,NA,2,2
2002-06-30,"Eastern Asia","Asia",3,1136,84,66,1286
2002-06-30,"South-Eastern Asia","Asia",5,531,354,120,1005
2002-06-30,"Southern Asia","Asia",5,12997,1206,214,14417
2002-06-30,"Western Asia","Asia",2,1091,806,57,1954
2002-07-31,"Central Asia","Asia",1,NA,NA,2,2
2002-07-31,"Eastern Asia","Asia",3,1137,84,64,1285
2002-07-31,"South-Eastern Asia","Asia",5,531,351,118,1000
2002-07-31,"Southern Asia","Asia",5,12993,1170,205,14368
2002-07-31,"Western Asia","Asia",2,1088,794,57,1939
2002-08-30,"Central Asia","Asia",1,NA,3,2,5
2002-08-30,"Eastern Asia","Asia",4,1137,84,67,1288
2002-08-30,"South-Eastern Asia","Asia",5,550,310,119,979
2002-08-30,"Southern Asia","Asia",5,12949,999,216,14164
2002-08-30,"Western Asia","Asia",2,1087,818,57,1962
2002-09-30,"Central Asia","Asia",1,NA,4,2,6
2002-09-30,"Eastern Asia","Asia",4,1136,84,70,1290
2002-09-30,"South-Eastern Asia","Asia",5,559,306,119,984
2002-09-30,"Southern Asia","Asia",5,12990,1156,209,14355
2002-09-30,"Western Asia","Asia",2,1088,796,58,1942
2002-10-31,"Central Asia","Asia",1,NA,4,2,6
2002-10-31,"Eastern Asia","Asia",4,1139,91,69,1299
2002-10-31,"South-Eastern Asia","Asia",5,818,269,120,1207
2002-10-31,"Southern Asia","Asia",5,12837,924,215,13976
2002-10-31,"Western Asia","Asia",2,1088,698,62,1848
2002-11-30,"Central Asia","Asia",1,NA,4,2,6
2002-11-30,"Eastern Asia","Asia",4,1138,91,68,1297
2002-11-30,"South-Eastern Asia","Asia",5,811,269,115,1195
2002-11-30,"Southern Asia","Asia",6,12343,970,216,13529
2002-11-30,"Western Asia","Asia",2,1087,698,63,1848
2002-12-31,"Central Asia","Asia",1,NA,4,2,6
2002-12-31,"Eastern Asia","Asia",4,1139,69,72,1280
2002-12-31,"South-Eastern Asia","Asia",5,808,294,120,1222
2002-12-31,"Southern Asia","Asia",6,11448,925,219,12592
2002-12-31,"Western Asia","Asia",2,1087,646,63,1796
2003-01-31,"Central Asia","Asia",1,NA,4,2,6
2003-01-31,"Eastern Asia","Asia",4,1139,66,72,1277
2003-01-31,"South-Eastern Asia","Asia",5,810,291,119,1220
2003-01-31,"Southern Asia","Asia",6,11061,950,224,12235
2003-01-31,"Western Asia","Asia",2,1089,645,64,1798
2003-02-28,"Central Asia","Asia",1,NA,4,2,6
2003-02-28,"Eastern Asia","Asia",4,1139,66,72,1277
2003-02-28,"South-Eastern Asia","Asia",5,815,283,118,1216
2003-02-28,"Southern Asia","Asia",6,11039,946,223,12208
2003-02-28,"Western Asia","Asia",2,1085,645,63,1793
2003-03-30,"Central Asia","Asia",1,NA,4,3,7
2003-03-30,"Eastern Asia","Asia",4,983,65,65,1113
2003-03-30,"South-Eastern Asia","Asia",5,814,268,97,1179
2003-03-30,"Southern Asia","Asia",6,9458,932,206,10596
2003-03-30,"Western Asia","Asia",2,1087,661,60,1808
2003-04-30,"Central Asia","Asia",1,NA,4,2,6
2003-04-30,"Eastern Asia","Asia",4,1022,65,65,1152
2003-04-30,"South-Eastern Asia","Asia",5,815,265,97,1177
2003-04-30,"Southern Asia","Asia",6,9462,942,203,10607
2003-04-30,"Western Asia","Asia",2,1079,661,62,1802
2003-05-31,"Central Asia","Asia",1,NA,4,2,6
2003-05-31,"Eastern Asia","Asia",4,970,41,66,1077
2003-05-31,"South-Eastern Asia","Asia",5,815,253,96,1164
2003-05-31,"Southern Asia","Asia",6,9461,905,212,10578
2003-05-31,"Western Asia","Asia",2,1080,634,59,1773
2003-06-30,"Central Asia","Asia",1,NA,4,2,6
2003-06-30,"Eastern Asia","Asia",4,1020,40,65,1125
2003-06-30,"South-Eastern Asia","Asia",5,817,189,96,1102
2003-06-30,"Southern Asia","Asia",6,9431,870,218,10519
2003-06-30,"Western Asia","Asia",2,1078,642,63,1783
2003-07-31,"Central Asia","Asia",1,NA,4,2,6
2003-07-31,"Eastern Asia","Asia",4,1020,40,66,1126
2003-07-31,"South-Eastern Asia","Asia",5,802,182,94,1078
2003-07-31,"Southern Asia","Asia",6,9774,863,221,10858
2003-07-31,"Western Asia","Asia",2,1088,630,63,1781
2003-08-31,"Central Asia","Asia",1,NA,4,2,6
2003-08-31,"Eastern Asia","Asia",4,1021,39,66,1126
2003-08-31,"South-Eastern Asia","Asia",5,820,187,93,1100
2003-08-31,"Southern Asia","Asia",6,11021,733,222,11976
2003-08-31,"Western Asia","Asia",2,1088,620,63,1771
2003-09-30,"Central Asia","Asia",1,NA,4,2,6
2003-09-30,"Eastern Asia","Asia",4,1020,39,69,1128
2003-09-30,"South-Eastern Asia","Asia",5,983,300,95,1378
2003-09-30,"Southern Asia","Asia",6,12091,722,225,13038
2003-09-30,"Western Asia","Asia",2,1088,581,63,1732
2003-10-31,"Central Asia","Asia",1,NA,4,2,6
2003-10-31,"Eastern Asia","Asia",4,660,28,66,754
2003-10-31,"South-Eastern Asia","Asia",5,832,292,95,1219
2003-10-31,"Southern Asia","Asia",6,12999,711,228,13938
2003-10-31,"Western Asia","Asia",2,1091,594,63,1748
2003-11-30,"Central Asia","Asia",1,NA,4,2,6
2003-11-30,"Eastern Asia","Asia",4,694,33,71,798
2003-11-30,"South-Eastern Asia","Asia",5,917,282,94,1293
2003-11-30,"Southern Asia","Asia",5,13810,707,237,14754
2003-11-30,"Western Asia","Asia",2,1136,196,66,1398
2003-12-31,"Central Asia","Asia",1,NA,4,2,6
2003-12-31,"Eastern Asia","Asia",4,725,21,72,818
2003-12-31,"South-Eastern Asia","Asia",5,444,262,97,803
2003-12-31,"Southern Asia","Asia",6,15182,745,237,16164
2003-12-31,"Western Asia","Asia",3,1208,730,66,2004
2004-01-31,"Central Asia","Asia",1,NA,4,2,6
2004-01-31,"Eastern Asia","Asia",4,718,22,72,812
2004-01-31,"South-Eastern Asia","Asia",5,442,287,99,828
2004-01-31,"Southern Asia","Asia",6,17391,792,228,18411
2004-01-31,"Western Asia","Asia",3,1214,745,64,2023
2004-02-28,"Central Asia","Asia",1,NA,4,2,6
2004-02-28,"Eastern Asia","Asia",4,720,22,72,814
2004-02-28,"South-Eastern Asia","Asia",5,438,271,101,810
2004-02-28,"Southern Asia","Asia",6,17458,807,223,18488
2004-02-28,"Western Asia","Asia",3,1215,749,64,2028
2004-03-31,"Central Asia","Asia",1,NA,4,1,5
2004-03-31,"Eastern Asia","Asia",4,1006,22,75,1103
2004-03-31,"South-Eastern Asia","Asia",5,438,271,101,810
2004-03-31,"Southern Asia","Asia",6,18321,804,240,19365
2004-03-31,"Western Asia","Asia",3,1212,770,64,2046
2004-04-30,"Central Asia","Asia",1,NA,4,2,6
2004-04-30,"Eastern Asia","Asia",4,1222,34,76,1332
2004-04-30,"South-Eastern Asia","Asia",5,437,270,109,816
2004-04-30,"Southern Asia","Asia",6,18245,801,246,19292
2004-04-30,"Western Asia","Asia",3,1218,718,66,2002
2004-05-31,"Central Asia","Asia",1,NA,7,2,9
2004-05-31,"Eastern Asia","Asia",4,1222,54,72,1348
2004-05-31,"South-Eastern Asia","Asia",5,433,168,106,707
2004-05-31,"Southern Asia","Asia",6,18906,843,255,20004
2004-05-31,"Western Asia","Asia",3,1215,778,68,2061
2004-06-30,"Central Asia","Asia",1,NA,7,6,13
2004-06-30,"Eastern Asia","Asia",4,838,55,77,970
2004-06-30,"South-Eastern Asia","Asia",4,348,161,99,608
2004-06-30,"Southern Asia","Asia",6,17699,962,261,18922
2004-06-30,"Western Asia","Asia",3,1217,833,75,2125
2004-07-31,"Central Asia","Asia",1,NA,4,6,10
2004-07-31,"Eastern Asia","Asia",4,838,62,81,981
2004-07-31,"South-Eastern Asia","Asia",4,349,179,101,629
2004-07-31,"Southern Asia","Asia",6,19044,1000,264,20308
2004-07-31,"Western Asia","Asia",3,1228,857,75,2160
2004-08-31,"Central Asia","Asia",1,NA,4,6,10
2004-08-31,"Eastern Asia","Asia",4,837,62,80,979
2004-08-31,"South-Eastern Asia","Asia",4,349,179,105,633
2004-08-31,"Southern Asia","Asia",6,20896,1000,267,22163
2004-08-31,"Western Asia","Asia",3,1231,857,75,2163
2004-09-30,"Central Asia","Asia",1,NA,3,6,9
2004-09-30,"Eastern Asia","Asia",4,837,92,95,1024
2004-09-30,"South-Eastern Asia","Asia",4,366,191,103,660
2004-09-30,"Southern Asia","Asia",6,21707,986,279,22972
2004-09-30,"Western Asia","Asia",3,1303,1028,76,2407
2004-10-31,"Central Asia","Asia",1,NA,7,6,13
2004-10-31,"Eastern Asia","Asia",4,838,187,84,1109
2004-10-31,"South-Eastern Asia","Asia",4,366,201,90,657
2004-10-31,"Southern Asia","Asia",6,21236,1043,266,22545
2004-10-31,"Western Asia","Asia",4,1398,1158,76,2632
2004-11-30,"Central Asia","Asia",1,NA,7,6,13
2004-11-30,"Eastern Asia","Asia",4,838,194,80,1112
2004-11-30,"South-Eastern Asia","Asia",4,386,201,86,673
2004-11-30,"Southern Asia","Asia",6,21145,1306,257,22708
2004-11-30,"Western Asia","Asia",4,1615,1162,78,2855
2004-12-31,"Central Asia","Asia",1,NA,7,6,13
2004-12-31,"Eastern Asia","Asia",4,838,194,80,1112
2004-12-31,"South-Eastern Asia","Asia",4,501,168,97,766
2004-12-31,"Southern Asia","Asia",5,22650,1394,261,24305
2004-12-31,"Western Asia","Asia",4,2052,1126,79,3257
2005-01-31,"Central Asia","Asia",1,NA,7,6,13
2005-01-31,"Eastern Asia","Asia",4,839,194,83,1116
2005-01-31,"South-Eastern Asia","Asia",4,500,168,94,762
2005-01-31,"Southern Asia","Asia",6,23857,1394,262,25513
2005-01-31,"Western Asia","Asia",4,2032,1126,78,3236
2005-02-28,"Central Asia","Asia",1,NA,8,7,15
2005-02-28,"Eastern Asia","Asia",4,839,192,81,1112
2005-02-28,"South-Eastern Asia","Asia",4,502,168,91,761
2005-02-28,"Southern Asia","Asia",6,26337,1358,262,27957
2005-02-28,"Western Asia","Asia",4,2005,1129,80,3214
2005-03-31,"Central Asia","Asia",1,NA,8,7,15
2005-03-31,"Eastern Asia","Asia",4,841,192,85,1118
2005-03-31,"South-Eastern Asia","Asia",4,516,169,90,775
2005-03-31,"Southern Asia","Asia",6,26393,1360,271,28024
2005-03-31,"Western Asia","Asia",4,1994,930,83,3007
2005-04-30,"Central Asia","Asia",1,NA,8,7,15
2005-04-30,"Eastern Asia","Asia",4,838,192,84,1114
2005-04-30,"South-Eastern Asia","Asia",4,519,171,90,780
2005-04-30,"Southern Asia","Asia",6,26304,1239,272,27815
2005-04-30,"Western Asia","Asia",4,1994,841,78,2913
2005-05-31,"Central Asia","Asia",1,NA,8,10,18
2005-05-31,"Eastern Asia","Asia",4,838,178,83,1099
2005-05-31,"South-Eastern Asia","Asia",5,506,117,88,711
2005-05-31,"Southern Asia","Asia",6,26654,1212,277,28143
2005-05-31,"Western Asia","Asia",4,1925,873,81,2879
2005-06-30,"Central Asia","Asia",1,NA,8,14,22
2005-06-30,"Eastern Asia","Asia",4,838,178,87,1103
2005-06-30,"South-Eastern Asia","Asia",5,680,117,91,888
2005-06-30,"Southern Asia","Asia",6,27134,1212,289,28635
2005-06-30,"Western Asia","Asia",4,1992,873,82,2947
2005-07-31,"Central Asia","Asia",1,NA,4,14,18
2005-07-31,"Eastern Asia","Asia",4,844,193,80,1117
2005-07-31,"South-Eastern Asia","Asia",5,705,137,95,937
2005-07-31,"Southern Asia","Asia",6,27402,1191,293,28886
2005-07-31,"Western Asia","Asia",4,2028,781,80,2889
2005-08-31,"Central Asia","Asia",1,NA,4,13,17
2005-08-31,"Eastern Asia","Asia",4,668,186,80,934
2005-08-31,"South-Eastern Asia","Asia",5,704,131,89,924
2005-08-31,"Southern Asia","Asia",6,27880,1185,289,29354
2005-08-31,"Western Asia","Asia",4,2202,777,77,3056
2005-09-30,"Central Asia","Asia",1,NA,7,13,20
2005-09-30,"Eastern Asia","Asia",4,670,193,80,943
2005-09-30,"South-Eastern Asia","Asia",5,703,138,88,929
2005-09-30,"Southern Asia","Asia",6,28253,1125,282,29660
2005-09-30,"Western Asia","Asia",4,2334,1023,80,3437
2005-10-31,"Central Asia","Asia",1,NA,7,12,19
2005-10-31,"Eastern Asia","Asia",4,861,197,84,1142
2005-10-31,"South-Eastern Asia","Asia",5,700,148,98,946
2005-10-31,"Southern Asia","Asia",6,28349,1168,337,29854
2005-10-31,"Western Asia","Asia",4,2955,983,90,4028
2005-11-30,"Central Asia","Asia",1,NA,5,13,18
2005-11-30,"Eastern Asia","Asia",4,845,197,103,1145
2005-11-30,"South-Eastern Asia","Asia",5,701,156,109,966
2005-11-30,"Southern Asia","Asia",6,28449,1698,350,30497
2005-11-30,"Western Asia","Asia",4,2954,983,94,4031
2005-12-31,"Central Asia","Asia",1,NA,5,14,19
2005-12-31,"Eastern Asia","Asia",4,842,197,104,1143
2005-12-31,"South-Eastern Asia","Asia",6,699,139,113,951
2005-12-31,"Southern Asia","Asia",6,28222,1724,345,30291
2005-12-31,"Western Asia","Asia",4,2892,986,107,3985
2006-01-31,"Central Asia","Asia",1,NA,6,15,21
2006-01-31,"Eastern Asia","Asia",4,842,197,108,1147
2006-01-31,"South-Eastern Asia","Asia",6,723,196,143,1062
2006-01-31,"Southern Asia","Asia",5,29428,1746,365,31539
2006-01-31,"Western Asia","Asia",4,2908,997,109,4014
2006-02-28,"Central Asia","Asia",1,NA,8,14,22
2006-02-28,"Eastern Asia","Asia",4,1092,189,108,1389
2006-02-28,"South-Eastern Asia","Asia",6,714,224,157,1095
2006-02-28,"Southern Asia","Asia",5,31134,1808,377,33319
2006-02-28,"Western Asia","Asia",4,2902,1001,109,4012
2006-03-31,"Central Asia","Asia",1,NA,8,14,22
2006-03-31,"Eastern Asia","Asia",4,1177,189,107,1473
2006-03-31,"South-Eastern Asia","Asia",6,730,233,159,1122
2006-03-31,"Southern Asia","Asia",5,31298,1807,360,33465
2006-03-31,"Western Asia","Asia",4,2897,999,108,4004
2006-04-30,"Central Asia","Asia",1,NA,8,11,19
2006-04-30,"Eastern Asia","Asia",4,1310,189,109,1608
2006-04-30,"South-Eastern Asia","Asia",6,824,234,157,1215
2006-04-30,"Southern Asia","Asia",6,31100,1826,377,33303
2006-04-30,"Western Asia","Asia",3,2826,1005,94,3925
2006-05-31,"Central Asia","Asia",1,NA,8,14,22
2006-05-31,"Eastern Asia","Asia",4,1445,197,108,1750
2006-05-31,"South-Eastern Asia","Asia",6,825,224,157,1206
2006-05-31,"Southern Asia","Asia",6,31342,1853,379,33574
2006-05-31,"Western Asia","Asia",3,2823,1007,100,3930
2006-06-30,"Central Asia","Asia",1,NA,8,13,21
2006-06-30,"Eastern Asia","Asia",4,1689,194,94,1977
2006-06-30,"South-Eastern Asia","Asia",6,840,203,156,1199
2006-06-30,"Southern Asia","Asia",6,31486,1834,358,33678
2006-06-30,"Western Asia","Asia",3,2098,930,108,3136
2006-07-31,"Central Asia","Asia",1,NA,6,14,20
2006-07-31,"Eastern Asia","Asia",4,1698,168,99,1965
2006-07-31,"South-Eastern Asia","Asia",6,858,203,147,1208
2006-07-31,"Southern Asia","Asia",6,31511,1834,384,33729
2006-07-31,"Western Asia","Asia",3,2013,970,109,3092
2006-08-31,"Central Asia","Asia",1,NA,8,14,22
2006-08-31,"Eastern Asia","Asia",4,1694,186,92,1972
2006-08-31,"South-Eastern Asia","Asia",6,843,466,160,1469
2006-08-31,"Southern Asia","Asia",6,31562,1845,379,33786
2006-08-31,"Western Asia","Asia",3,2861,1132,104,4097
2006-09-30,"Central Asia","Asia",1,NA,9,14,23
2006-09-30,"Eastern Asia","Asia",4,1695,168,103,1966
2006-09-30,"South-Eastern Asia","Asia",7,844,409,160,1413
2006-09-30,"Southern Asia","Asia",6,30751,1887,379,33017
2006-09-30,"Western Asia","Asia",3,2863,1131,104,4098
2006-10-31,"Central Asia","Asia",1,NA,9,14,23
2006-10-31,"Eastern Asia","Asia",4,1697,180,96,1973
2006-10-31,"South-Eastern Asia","Asia",7,843,569,153,1565
2006-10-31,"Southern Asia","Asia",6,30746,2133,360,33239
2006-10-31,"Western Asia","Asia",3,3351,1144,100,4595
2006-11-30,"Central Asia","Asia",1,NA,8,15,23
2006-11-30,"Eastern Asia","Asia",4,1699,185,101,1985
2006-11-30,"South-Eastern Asia","Asia",7,1691,564,141,2396
2006-11-30,"Southern Asia","Asia",6,29900,2161,379,32440
2006-11-30,"Western Asia","Asia",3,3360,1138,105,4603
2006-12-31,"Central Asia","Asia",1,NA,8,15,23
2006-12-31,"Eastern Asia","Asia",4,1701,185,107,1993
2006-12-31,"South-Eastern Asia","Asia",7,1616,596,137,2349
2006-12-31,"Southern Asia","Asia",6,30086,2233,364,32683
2006-12-31,"Western Asia","Asia",4,3404,1158,99,4661
2007-01-31,"Central Asia","Asia",1,NA,12,16,28
2007-01-31,"Eastern Asia","Asia",4,1905,181,103,2189
2007-01-31,"South-Eastern Asia","Asia",7,1903,593,126,2622
2007-01-31,"Southern Asia","Asia",6,30123,2514,366,33003
2007-01-31,"Western Asia","Asia",5,3595,1186,102,4883
2007-02-28,"Central Asia","Asia",1,NA,12,16,28
2007-02-28,"Eastern Asia","Asia",4,1859,182,104,2145
2007-02-28,"South-Eastern Asia","Asia",7,1887,567,128,2582
2007-02-28,"Southern Asia","Asia",6,30814,2663,368,33845
2007-02-28,"Western Asia","Asia",5,3326,1205,120,4651
2007-03-31,"Central Asia","Asia",1,NA,12,16,28
2007-03-31,"Eastern Asia","Asia",4,1858,181,109,2148
2007-03-31,"South-Eastern Asia","Asia",7,1881,545,148,2574
2007-03-31,"Southern Asia","Asia",5,30924,2715,366,34005
2007-03-31,"Western Asia","Asia",5,3566,1207,115,4888
2007-04-30,"Central Asia","Asia",1,NA,15,16,31
2007-04-30,"Eastern Asia","Asia",4,1858,191,111,2160
2007-04-30,"South-Eastern Asia","Asia",7,1884,578,149,2611
2007-04-30,"Southern Asia","Asia",5,30860,2711,370,33941
