"date","mission","mission.country","mission.iso3.alpha","mission.hq","mission.hq.long","mission.hq.lat","mission.continent","mission.un.region","mission.nam","mission.g77","mission.au","mission.arab.league","mission.oic","mission.cis","mission.g20","mission.eu","n.contributors","troops","police","observers","total"
2007-10-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,48,NA,1996,40,2036
2007-10-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,64,13322,1172,206,14700
2007-10-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,74,8827,696,583,10106
2007-10-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,53,7833,1137,189,9159
2007-10-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,150,150
2007-10-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,3,15,18
2007-10-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,223,NA,7,230
2007-10-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,NA,1464,32,1496
2007-10-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2007-10-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,32,NA,NA,153,153
2007-10-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,12,8,20
2007-10-31,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,18,NA,26,14,40
2007-10-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,27,13264,NA,NA,13264
2007-10-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2007-10-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,3,NA,NA,3,3
2007-11-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,34,NA,18,134,152
2007-11-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,54,16661,1011,735,18407
2007-11-30,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,44,1464,NA,212,1676
2007-11-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,48,6,188,242
2007-11-30,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,41,7062,1841,NA,8903
2007-11-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,861,62,NA,923
2007-11-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,48,NA,2006,39,2045
2007-11-30,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,64,13335,1183,199,14717
2007-11-30,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,73,8803,652,596,10051
2007-11-30,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,53,7834,1130,195,9159
2007-11-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,150,150
2007-11-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,3,15,18
2007-11-30,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,223,NA,7,230
2007-11-30,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1481,33,1514
2007-11-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1062,NA,NA,1062
2007-11-30,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,35,NA,5,157,162
2007-11-30,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,12,8,20
2007-11-30,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,21,2,227,NA,229
2007-11-30,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,17,NA,21,14,35
2007-11-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,27,13264,NA,NA,13264
2007-11-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2007-11-30,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,3,NA,NA,3,3
2007-12-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,18,132,150
2007-12-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,54,16614,1036,733,18383
2007-12-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,45,1465,NA,218,1683
2007-12-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,27,6,183,216
2007-12-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,42,7047,1826,NA,8873
2007-12-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,857,66,NA,923
2007-12-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,47,NA,1996,39,2035
2007-12-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,64,13310,1203,199,14712
2007-12-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,73,8804,637,596,10037
2007-12-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,55,7838,1127,195,9160
2007-12-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,153,153
2007-12-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,3,15,18
2007-12-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,223,NA,7,230
2007-12-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1480,33,1513
2007-12-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1047,NA,NA,1047
2007-12-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,33,NA,NA,152,152
2007-12-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,12,8,20
2007-12-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,33,12,1617,NA,1629
2007-12-31,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,17,NA,21,14,35
2007-12-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,27,13264,NA,NA,13264
2007-12-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,9,NA,29,3,32
2007-12-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-01-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,18,131,149
2008-01-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,54,16612,1036,737,18385
2008-01-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,44,1463,NA,211,1674
2008-01-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,27,6,189,222
2008-01-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,43,7066,1927,NA,8993
2008-01-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,859,66,NA,925
2008-01-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,47,NA,2010,41,2051
2008-01-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,64,13291,1205,194,14690
2008-01-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,66,8715,639,537,9891
2008-01-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,54,7840,1111,187,9138
2008-01-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,153,153
2008-01-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,3,15,18
2008-01-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,223,NA,7,230
2008-01-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,NA,1444,32,1476
2008-01-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1045,NA,NA,1045
2008-01-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,32,NA,NA,151,151
2008-01-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,12,8,20
2008-01-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,15,NA,52,7,59
2008-01-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,52,7156,1704,220,9080
2008-01-31,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,17,NA,21,14,35
2008-01-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,27,12455,NA,NA,12455
2008-01-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,43,43
2008-02-28,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,18,133,151
2008-02-28,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,56,16620,1049,735,18404
2008-02-28,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,43,1465,NA,204,1669
2008-02-28,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,27,6,181,214
2008-02-28,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,43,7060,1930,NA,8990
2008-02-28,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,854,66,NA,920
2008-02-28,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,47,NA,1996,40,2036
2008-02-28,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,62,12754,1194,194,14142
2008-02-28,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,66,8718,695,568,9981
2008-02-28,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,54,7837,1125,187,9149
2008-02-28,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,153,153
2008-02-28,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,NA,18,18
2008-02-28,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,220,NA,5,225
2008-02-28,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,NA,1494,32,1526
2008-02-28,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1055,NA,NA,1055
2008-02-28,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,35,NA,6,154,160
2008-02-28,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,12,8,20
2008-02-28,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,14,NA,57,6,63
2008-02-28,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,52,7209,1749,245,9203
2008-02-28,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,17,NA,21,14,35
2008-02-28,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,26,12532,NA,NA,12532
2008-02-28,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-03-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,18,134,152
2008-03-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,56,16649,1049,710,18408
2008-03-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,43,407,NA,96,503
2008-03-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,20,6,194,220
2008-03-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,45,7064,1923,NA,8987
2008-03-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,872,66,NA,938
2008-03-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,47,NA,1953,40,1993
2008-03-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,63,12242,1148,196,13586
2008-03-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,67,8714,664,574,9952
2008-03-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,54,7841,1182,193,9216
2008-03-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,152,152
2008-03-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,16,NA,3,14,17
2008-03-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,219,NA,5,224
2008-03-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,NA,1546,33,1579
2008-03-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1047,NA,NA,1047
2008-03-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,35,NA,6,146,152
2008-03-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,10,8,18
2008-03-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,18,NA,71,14,85
2008-03-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,54,7372,1704,137,9213
2008-03-31,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,18,NA,21,14,35
2008-03-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,25,12341,NA,NA,12341
2008-03-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-04-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,18,133,151
2008-04-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,57,16669,1063,714,18446
2008-04-30,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,43,386,NA,91,477
2008-04-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,20,6,202,228
2008-04-30,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,44,7082,1930,NA,9012
2008-04-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,872,66,NA,938
2008-04-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,46,NA,1917,39,1956
2008-04-30,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,61,12031,1147,204,13382
2008-04-30,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,68,8721,631,586,9938
2008-04-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,152,152
2008-04-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,18,NA,3,16,19
2008-04-30,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1519,31,1550
2008-04-30,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,219,NA,5,224
2008-04-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1088,NA,NA,1088
2008-04-30,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,32,NA,NA,153,153
2008-04-30,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,8,8,16
2008-04-30,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,24,NA,84,21,105
2008-04-30,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,54,7393,1716,128,9237
2008-04-30,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,14,NA,19,10,29
2008-04-30,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,51,7835,1139,194,9168
2008-04-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,25,12341,NA,NA,12341
2008-04-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-05-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,15,134,149
2008-05-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,57,16666,1063,699,18428
2008-05-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,44,240,NA,88,328
2008-05-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,20,6,204,230
2008-05-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,43,7174,1881,NA,9055
2008-05-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",15,856,69,NA,925
2008-05-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,47,NA,1926,37,1963
2008-05-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,61,11588,1145,201,12934
2008-05-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,69,8718,635,571,9924
2008-05-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,153,153
2008-05-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,18,NA,3,16,19
2008-05-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1512,31,1543
2008-05-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,219,NA,5,224
